    a         b   Jprime  c  d   e     J   f  g    position           h                    strength         i    l   label     m    n   o    p Kprime     q   r  s    t    u  K  v
SymmetricTop Excited  42  9  2 Ground  43  3  1  15118.91506118       -               8.00268940061974E-5 0.0000 : pP39B2g(43) : Excited v=1 42 38      B2u - Ground v=0 43 39 B2g
SymmetricTop Excited  43 11  1 Ground  44  5  1  15118.9913946625     -               0.000130452743940621 0.0000 : pP44(44) : Excited v=1 43 43      E2u - Ground v=0 44 44 E2g
SymmetricTop Excited  42  6  1 Ground  43  0  1  15118.9917198725     -               0.000125262158891183 0.0000 : pP42A1g(43) : Excited v=1 42 41      A1u - Ground v=0 43 42 A1g
SymmetricTop Excited  42  7  1 Ground  43  1  1  15118.9917198725     -               0.000125262158891183 0.0000 : pP42A2g(43) : Excited v=1 42 41      A2u - Ground v=0 43 42 A2g
SymmetricTop Excited  23  6  8 Ground  24  0  5  15118.9825183425     -               0.000123313895772425 0.0000 : rP0(24) : Excited v=1 23  1      A1u - Ground v=0 24  0 A1g
SymmetricTop Excited  41 11  2 Ground  42  5  1  15118.9923702925     -               0.000120784734596051 0.0000 : pP40(42) : Excited v=1 41 39      E2u - Ground v=0 42 40 E2g
SymmetricTop Excited  40 11  3 Ground  41  5  2  15118.9933459225     -               0.000116938846086444 0.0000 : pP38(41) : Excited v=1 40 37      E2u - Ground v=0 41 38 E2g
SymmetricTop Excited  39  6  2 Ground  40  0  1  15118.9946467625     -               0.000113652893129195 0.0000 : pP36A1g(40) : Excited v=1 39 35      A1u - Ground v=0 40 36 A1g
SymmetricTop Excited  39  7  2 Ground  40  1  1  15118.9946467625     -               0.000113652893129195 0.0000 : pP36A2g(40) : Excited v=1 39 35      A2u - Ground v=0 40 36 A2g
SymmetricTop Excited  38 11  3 Ground  39  5  2  15118.9962728125     -               0.000110863149231399 0.0000 : pP34(39) : Excited v=1 38 33      E2u - Ground v=0 39 34 E2g
SymmetricTop Excited  37 11  5 Ground  38  5  3  15118.9982240725     -               0.000108511806189015 0.0000 : pP32(38) : Excited v=1 37 31      E2u - Ground v=0 38 32 E2g
SymmetricTop Excited  42 10  1 Ground  43  4  1  15119.01759798       -               0.000146258153869979 0.0000 : pP43(43) : Excited v=1 42 42      E1u - Ground v=0 43 43 E1g
SymmetricTop Excited  41 10  1 Ground  42  4  1  15119.01792319       -               0.000140281366051592 0.0000 : pP41(42) : Excited v=1 41 40      E1u - Ground v=0 42 41 E1g
SymmetricTop Excited  22  7  7 Ground  23  1  4  15119.0282581725     -               0.000136827959218552 0.0000 : rP0(23) : Excited v=1 22  1      A2u - Ground v=0 23  0 A2g
SymmetricTop Excited  40  9  2 Ground  41  3  1  15119.01857361       -               0.00013510234454415 0.0000 : pP39B2g(41) : Excited v=1 40 38      B2u - Ground v=0 41 39 B2g
SymmetricTop Excited  40  8  2 Ground  41  2  1  15119.01857361       -               0.00013510234454415 0.0000 : pP39B1g(41) : Excited v=1 40 38      B1u - Ground v=0 41 39 B1g
SymmetricTop Excited  39 10  2 Ground  40  4  1  15119.01954924       -               0.00013062686035854 0.0000 : pP37(40) : Excited v=1 39 36      E1u - Ground v=0 40 37 E1g
SymmetricTop Excited  38 10  4 Ground  39  4  2  15119.02085008       -               0.00012677184171702 0.0000 : pP35(39) : Excited v=1 38 34      E1u - Ground v=0 39 35 E1g
SymmetricTop Excited  37  8  2 Ground  38  2  1  15119.02247613       -               0.000123462893087953 0.0000 : pP33B1g(38) : Excited v=1 37 32      B1u - Ground v=0 38 33 B1g
SymmetricTop Excited  37  9  2 Ground  38  3  1  15119.02247613       -               0.000123462893087953 0.0000 : pP33B2g(38) : Excited v=1 37 32      B2u - Ground v=0 38 33 B2g
SymmetricTop Excited  36 10  5 Ground  37  4  3  15119.02442739       -               0.000120632032533918 0.0000 : pP31(37) : Excited v=1 36 30      E1u - Ground v=0 37 31 E1g
SymmetricTop Excited  39 11  1 Ground  40  5  1  15119.0952323025     -               0.000201637517404451 0.0000 : pP40(40) : Excited v=1 39 39      E2u - Ground v=0 40 40 E2g
SymmetricTop Excited  38 11  1 Ground  39  5  1  15119.0955575125     -               0.000192681549993234 0.0000 : pP38(39) : Excited v=1 38 37      E2u - Ground v=0 39 38 E2g
SymmetricTop Excited  37  6  2 Ground  38  0  1  15119.0962079325     -               0.000184817774468593 0.0000 : pP36A1g(38) : Excited v=1 37 35      A1u - Ground v=0 38 36 A1g
SymmetricTop Excited  37  7  2 Ground  38  1  1  15119.0962079325     -               0.000184817774468593 0.0000 : pP36A2g(38) : Excited v=1 37 35      A2u - Ground v=0 38 36 A2g
SymmetricTop Excited  36 11  2 Ground  37  5  1  15119.0971835625     -               0.000177904083202906 0.0000 : pP34(37) : Excited v=1 36 33      E2u - Ground v=0 37 34 E2g
SymmetricTop Excited  35 11  4 Ground  36  5  2  15119.0984844025     -               0.000171813438864221 0.0000 : pP32(36) : Excited v=1 35 31      E2u - Ground v=0 36 32 E2g
SymmetricTop Excited  34  6  2 Ground  35  0  1  15119.1001104525     -               0.000166430160692421 0.0000 : pP30A1g(35) : Excited v=1 34 29      A1u - Ground v=0 35 30 A1g
SymmetricTop Excited  34  7  2 Ground  35  1  1  15119.1001104525     -               0.000166430160692421 0.0000 : pP30A2g(35) : Excited v=1 34 29      A2u - Ground v=0 35 30 A2g
SymmetricTop Excited  33 11  5 Ground  34  5  3  15119.1020617125     -               0.000161646516624674 0.0000 : pP28(34) : Excited v=1 33 27      E2u - Ground v=0 34 28 E2g
SymmetricTop Excited  32 11  5 Ground  33  5  3  15119.1043381825     -               0.000157359501404478 0.0000 : pP26(33) : Excited v=1 32 25      E2u - Ground v=0 33 26 E2g
SymmetricTop Excited  35  7  1 Ground  36  1  1  15119.1964682625     -               0.000293578032006142 0.0000 : pP36A2g(36) : Excited v=1 35 35      A2u - Ground v=0 36 36 A2g
SymmetricTop Excited  35  6  1 Ground  36  0  1  15119.1964682625     -               0.000293578032006142 0.0000 : pP36A1g(36) : Excited v=1 35 35      A1u - Ground v=0 36 36 A1g
SymmetricTop Excited  36 10  1 Ground  37  4  1  15119.17140318       -               0.000268795783555632 0.0000 : pP37(37) : Excited v=1 36 36      E1u - Ground v=0 37 37 E1g
SymmetricTop Excited  35 10  1 Ground  36  4  1  15119.17172839       -               0.000255746471303791 0.0000 : pP35(36) : Excited v=1 35 34      E1u - Ground v=0 36 35 E1g
SymmetricTop Excited  34  9  2 Ground  35  3  1  15119.17237881       -               0.0002441427125398  0.0000 : pP33B2g(35) : Excited v=1 34 32      B2u - Ground v=0 35 33 B2g
SymmetricTop Excited  34  8  2 Ground  35  2  1  15119.17237881       -               0.0002441427125398  0.0000 : pP33B1g(35) : Excited v=1 34 32      B1u - Ground v=0 35 33 B1g
SymmetricTop Excited  33 10  2 Ground  34  4  1  15119.17335444       -               0.00023377658291095 0.0000 : pP31(34) : Excited v=1 33 30      E1u - Ground v=0 34 31 E1g
SymmetricTop Excited  32 10  4 Ground  33  4  2  15119.17465528       -               0.00022445993961609 0.0000 : pP29(33) : Excited v=1 32 28      E1u - Ground v=0 33 29 E1g
SymmetricTop Excited  31  9  2 Ground  32  3  1  15119.17628133       -               0.000216019081175597 0.0000 : pP27B2g(32) : Excited v=1 31 26      B2u - Ground v=0 32 27 B2g
SymmetricTop Excited  31  8  2 Ground  32  2  1  15119.17628133       -               0.000216019081175597 0.0000 : pP27B1g(32) : Excited v=1 31 26      B1u - Ground v=0 32 27 B1g
SymmetricTop Excited  34 10  1 Ground  35  4  1  15119.22137074       -               0.000319401409410392 0.0000 : pP35(35) : Excited v=1 34 34      E1u - Ground v=0 35 35 E1g
SymmetricTop Excited  33  8  1 Ground  34  2  1  15119.22169595       -               0.000302889158821736 0.0000 : pP33B1g(34) : Excited v=1 33 32      B1u - Ground v=0 34 33 B1g
SymmetricTop Excited  33  9  1 Ground  34  3  1  15119.22169595       -               0.000302889158821736 0.0000 : pP33B2g(34) : Excited v=1 33 32      B2u - Ground v=0 34 33 B2g
SymmetricTop Excited  32 10  2 Ground  33  4  1  15119.22234637       -               0.000288086444505918 0.0000 : pP31(33) : Excited v=1 32 30      E1u - Ground v=0 33 31 E1g
SymmetricTop Excited  31 10  3 Ground  32  4  2  15119.223322         -               0.000274729847747832 0.0000 : pP29(32) : Excited v=1 31 28      E1u - Ground v=0 32 29 E1g
SymmetricTop Excited  30  9  2 Ground  31  3  1  15119.22462284       -               0.000262579343514583 0.0000 : pP27B2g(31) : Excited v=1 30 26      B2u - Ground v=0 31 27 B2g
SymmetricTop Excited  30  8  2 Ground  31  2  1  15119.22462284       -               0.000262579343514583 0.0000 : pP27B1g(31) : Excited v=1 30 26      B1u - Ground v=0 31 27 B1g
SymmetricTop Excited  29 10  3 Ground  30  4  2  15119.22624889       -               0.000251411667126032 0.0000 : pP25(30) : Excited v=1 29 24      E1u - Ground v=0 30 25 E1g
SymmetricTop Excited  28 10  5 Ground  29  4  3  15119.22820015       -               0.000241014267018663 0.0000 : pP23(29) : Excited v=1 28 22      E1u - Ground v=0 29 23 E1g
SymmetricTop Excited  30 11  4 Ground  31  5  2  15119.2013464125     -               0.000233576362480412 0.0000 : pP26(31) : Excited v=1 30 25      E2u - Ground v=0 31 26 E2g
SymmetricTop Excited  33 11  1 Ground  34  5  1  15119.2461106125     -               0.000346132188595602 0.0000 : pP34(34) : Excited v=1 33 33      E2u - Ground v=0 34 34 E2g
SymmetricTop Excited  32 11  1 Ground  33  5  1  15119.2464358225     -               0.000327644398029162 0.0000 : pP32(33) : Excited v=1 32 31      E2u - Ground v=0 33 32 E2g
SymmetricTop Excited  31  7  2 Ground  32  1  1  15119.2470862425     -               0.00031100490214558 0.0000 : pP30A2g(32) : Excited v=1 31 29      A2u - Ground v=0 32 30 A2g
SymmetricTop Excited  31  6  2 Ground  32  0  1  15119.2470862425     -               0.00031100490214558 0.0000 : pP30A1g(32) : Excited v=1 31 29      A1u - Ground v=0 32 30 A1g
SymmetricTop Excited  30 11  2 Ground  31  5  1  15119.2480618725     -               0.000295918759700727 0.0000 : pP28(31) : Excited v=1 30 27      E2u - Ground v=0 31 28 E2g
SymmetricTop Excited  29 11  4 Ground  30  5  2  15119.2493627125     -               0.00028211638670117 0.0000 : pP26(30) : Excited v=1 29 25      E2u - Ground v=0 30 26 E2g
SymmetricTop Excited  28  7  2 Ground  29  1  1  15119.2509887625     -               0.0002693462273474  0.0000 : pP24A2g(29) : Excited v=1 28 23      A2u - Ground v=0 29 24 A2g
SymmetricTop Excited  28  6  2 Ground  29  0  1  15119.2509887625     -               0.0002693462273474  0.0000 : pP24A1g(29) : Excited v=1 28 23      A1u - Ground v=0 29 24 A1g
SymmetricTop Excited  27 11  5 Ground  28  5  3  15119.2529400225     -               0.00025736810874701 0.0000 : pP22(28) : Excited v=1 27 21      E2u - Ground v=0 28 22 E2g
SymmetricTop Excited  26 11  5 Ground  27  5  3  15119.2552164925     -               0.000245947134098602 0.0000 : pP20(27) : Excited v=1 26 19      E2u - Ground v=0 27 20 E2g
SymmetricTop Excited  31 11  1 Ground  32  5  1  15119.2951025425     -               0.000401640392262287 0.0000 : pP32(32) : Excited v=1 31 31      E2u - Ground v=0 32 32 E2g
SymmetricTop Excited  30  6  1 Ground  31  0  1  15119.2954277525     -               0.000378680023242619 0.0000 : pP30A1g(31) : Excited v=1 30 29      A1u - Ground v=0 31 30 A1g
SymmetricTop Excited  30  7  1 Ground  31  1  1  15119.2954277525     -               0.000378680023242619 0.0000 : pP30A2g(31) : Excited v=1 30 29      A2u - Ground v=0 31 30 A2g
SymmetricTop Excited  29 11  2 Ground  30  5  1  15119.2960781725     -               0.000357854868689012 0.0000 : pP28(30) : Excited v=1 29 27      E2u - Ground v=0 30 28 E2g
SymmetricTop Excited  28 11  3 Ground  29  5  2  15119.2970538025     -               0.000338799129234043 0.0000 : pP26(29) : Excited v=1 28 25      E2u - Ground v=0 29 26 E2g
SymmetricTop Excited  27  6  2 Ground  28  0  1  15119.2983546425     -               0.000321176666934857 0.0000 : pP24A1g(28) : Excited v=1 27 23      A1u - Ground v=0 28 24 A1g
SymmetricTop Excited  27  7  2 Ground  28  1  1  15119.2983546425     -               0.000321176666934857 0.0000 : pP24A2g(28) : Excited v=1 27 23      A2u - Ground v=0 28 24 A2g
SymmetricTop Excited  26 11  3 Ground  27  5  2  15119.2999806925     -               0.000304672237609824 0.0000 : pP22(27) : Excited v=1 26 21      E2u - Ground v=0 27 22 E2g
SymmetricTop Excited  25 11  5 Ground  26  5  3  15119.3019319525     -               0.000288983683869634 0.0000 : pP20(26) : Excited v=1 25 19      E2u - Ground v=0 26 20 E2g
SymmetricTop Excited  24  7  3 Ground  25  1  2  15119.3042084225     -               0.000273814993550787 0.0000 : pP18A2g(25) : Excited v=1 24 17      A2u - Ground v=0 25 18 A2g
SymmetricTop Excited  30 10  1 Ground  31  4  1  15119.3193546        -               0.000430008328554512 0.0000 : pP31(31) : Excited v=1 30 30      E1u - Ground v=0 31 31 E1g
SymmetricTop Excited  29 10  1 Ground  30  4  1  15119.31967981       -               0.000404540449921923 0.0000 : pP29(30) : Excited v=1 29 28      E1u - Ground v=0 30 29 E1g
SymmetricTop Excited  28  8  2 Ground  29  2  1  15119.32033023       -               0.000381353953827617 0.0000 : pP27B1g(29) : Excited v=1 28 26      B1u - Ground v=0 29 27 B1g
SymmetricTop Excited  28  9  2 Ground  29  3  1  15119.32033023       -               0.000381353953827617 0.0000 : pP27B2g(29) : Excited v=1 28 26      B2u - Ground v=0 29 27 B2g
SymmetricTop Excited  27 10  2 Ground  28  4  1  15119.32130586       -               0.000360043699132541 0.0000 : pP25(28) : Excited v=1 27 24      E1u - Ground v=0 28 25 E1g
SymmetricTop Excited  26 10  4 Ground  27  4  2  15119.3226067        -               0.000340236590561926 0.0000 : pP23(27) : Excited v=1 26 22      E1u - Ground v=0 27 23 E1g
SymmetricTop Excited  25  8  2 Ground  26  2  1  15119.32423275       -               0.000321582102054729 0.0000 : pP21B1g(26) : Excited v=1 25 20      B1u - Ground v=0 26 21 B1g
SymmetricTop Excited  25  9  2 Ground  26  3  1  15119.32423275       -               0.000321582102054729 0.0000 : pP21B2g(26) : Excited v=1 25 20      B2u - Ground v=0 26 21 B2g
SymmetricTop Excited  24 10  5 Ground  25  4  3  15119.32618401       -               0.000303743958156257 0.0000 : pP19(25) : Excited v=1 24 18      E1u - Ground v=0 25 19 E1g
SymmetricTop Excited  28 10  1 Ground  29  4  1  15119.3673709        -               0.00048673551608765 0.0000 : pP29(29) : Excited v=1 28 28      E1u - Ground v=0 29 29 E1g
SymmetricTop Excited  29  6  1 Ground  30  0  1  15119.3434440525     -               0.000458464971959169 0.0000 : pP30A1g(30) : Excited v=1 29 29      A1u - Ground v=0 30 30 A1g
SymmetricTop Excited  29  7  1 Ground  30  1  1  15119.3434440525     -               0.000458464971959169 0.0000 : pP30A2g(30) : Excited v=1 29 29      A2u - Ground v=0 30 30 A2g
SymmetricTop Excited  27  9  1 Ground  28  3  1  15119.36769611       -               0.000455693432688501 0.0000 : pP27B2g(28) : Excited v=1 27 26      B2u - Ground v=0 28 27 B2g
SymmetricTop Excited  27  8  1 Ground  28  2  1  15119.36769611       -               0.000455693432688501 0.0000 : pP27B1g(28) : Excited v=1 27 26      B1u - Ground v=0 28 27 B1g
SymmetricTop Excited  28 11  1 Ground  29  5  1  15119.3437692625     -               0.000430303821955858 0.0000 : pP28(29) : Excited v=1 28 27      E2u - Ground v=0 29 28 E2g
SymmetricTop Excited  26 10  2 Ground  27  4  1  15119.36834653       -               0.000427224784622322 0.0000 : pP25(27) : Excited v=1 26 24      E1u - Ground v=0 27 25 E1g
SymmetricTop Excited  27 11  3 Ground  28  5  2  15119.3444196825     -               0.000404570534272453 0.0000 : pP26(28) : Excited v=1 27 25      E2u - Ground v=0 28 26 E2g
SymmetricTop Excited  25 10  3 Ground  26  4  2  15119.36932216       -               0.000400838244709318 0.0000 : pP23(26) : Excited v=1 25 22      E1u - Ground v=0 26 23 E1g
SymmetricTop Excited  26  7  2 Ground  27  1  1  15119.3453953125     -               0.000380818085616841 0.0000 : pP24A2g(27) : Excited v=1 26 23      A2u - Ground v=0 27 24 A2g
SymmetricTop Excited  27 11  1 Ground  28  5  1  15119.3911351425     -               0.00051451947847737 0.0000 : pP28(28) : Excited v=1 27 27      E2u - Ground v=0 28 28 E2g
SymmetricTop Excited  26 11  1 Ground  27  5  1  15119.3914603525     -               0.000480408575095779 0.0000 : pP26(27) : Excited v=1 26 25      E2u - Ground v=0 27 26 E2g
SymmetricTop Excited  25  7  2 Ground  26  1  1  15119.3921107725     -               0.000449014504566689 0.0000 : pP24A2g(26) : Excited v=1 25 23      A2u - Ground v=0 26 24 A2g
SymmetricTop Excited  25  6  2 Ground  26  0  1  15119.3921107725     -               0.000449014504566689 0.0000 : pP24A1g(26) : Excited v=1 25 23      A1u - Ground v=0 26 24 A1g
SymmetricTop Excited  24 11  2 Ground  25  5  1  15119.3930864025     -               0.00041979939962687 0.0000 : pP22(25) : Excited v=1 24 21      E2u - Ground v=0 25 22 E2g
SymmetricTop Excited  23 11  4 Ground  24  5  2  15119.3943872425     -               0.000392266018104961 0.0000 : pP20(24) : Excited v=1 23 19      E2u - Ground v=0 24 20 E2g
SymmetricTop Excited  24  8  2 Ground  25  2  1  15119.370623         -               0.000376079952575889 0.0000 : pP21B1g(25) : Excited v=1 24 20      B1u - Ground v=0 25 21 B1g
SymmetricTop Excited  24  9  2 Ground  25  3  1  15119.370623         -               0.000376079952575889 0.0000 : pP21B2g(25) : Excited v=1 24 20      B2u - Ground v=0 25 21 B2g
SymmetricTop Excited  22  6  2 Ground  23  0  1  15119.3960132925     -               0.00036594653480467 0.0000 : pP18A1g(23) : Excited v=1 22 17      A1u - Ground v=0 23 18 A1g
SymmetricTop Excited  25 11  1 Ground  26  5  1  15119.4381758125     -               0.000567311984483552 0.0000 : pP26(26) : Excited v=1 25 25      E2u - Ground v=0 26 26 E2g
SymmetricTop Excited  24  6  1 Ground  25  0  1  15119.4385010225     -               0.000526508347669383 0.0000 : pP24A1g(25) : Excited v=1 24 23      A1u - Ground v=0 25 24 A1g
SymmetricTop Excited  24  7  1 Ground  25  1  1  15119.4385010225     -               0.000526508347669383 0.0000 : pP24A2g(25) : Excited v=1 24 23      A2u - Ground v=0 25 24 A2g
SymmetricTop Excited  23 11  2 Ground  24  5  1  15119.4391514425     -               0.000488696679779245 0.0000 : pP22(24) : Excited v=1 23 21      E2u - Ground v=0 24 22 E2g
SymmetricTop Excited  22 11  3 Ground  23  5  2  15119.4401270725     -               0.000453240482222445 0.0000 : pP20(23) : Excited v=1 22 19      E2u - Ground v=0 23 20 E2g
SymmetricTop Excited  21  6  2 Ground  22  0  1  15119.4414279125     -               0.000419551583824798 0.0000 : pP18A1g(22) : Excited v=1 21 17      A1u - Ground v=0 22 18 A1g
SymmetricTop Excited  21  7  2 Ground  22  1  1  15119.4414279125     -               0.000419551583824798 0.0000 : pP18A2g(22) : Excited v=1 21 17      A2u - Ground v=0 22 18 A2g
SymmetricTop Excited  22 10  3 Ground  23  4  2  15119.41798888       -               0.000406868412678824 0.0000 : pP19(23) : Excited v=1 22 18      E1u - Ground v=0 23 19 E1g
SymmetricTop Excited  20 11  3 Ground  21  5  2  15119.4430539625     -               0.000387078641325432 0.0000 : pP16(21) : Excited v=1 20 15      E2u - Ground v=0 21 16 E2g
SymmetricTop Excited  21 10  4 Ground  22  4  2  15119.41961493       -               0.000377576552542631 0.0000 : pP17(22) : Excited v=1 21 16      E1u - Ground v=0 22 17 E1g
SymmetricTop Excited  24 10  1 Ground  25  4  1  15119.46145224       -               0.000591615526077954 0.0000 : pP25(25) : Excited v=1 24 24      E1u - Ground v=0 25 25 E1g
SymmetricTop Excited  23 10  1 Ground  24  4  1  15119.46177745       -               0.000547197495798482 0.0000 : pP23(24) : Excited v=1 23 22      E1u - Ground v=0 24 23 E1g
SymmetricTop Excited  22  8  2 Ground  23  2  1  15119.46242787       -               0.000505900701418272 0.0000 : pP21B1g(23) : Excited v=1 22 20      B1u - Ground v=0 23 21 B1g
SymmetricTop Excited  22  9  2 Ground  23  3  1  15119.46242787       -               0.000505900701418272 0.0000 : pP21B2g(23) : Excited v=1 22 20      B2u - Ground v=0 23 21 B2g
SymmetricTop Excited  21 10  2 Ground  22  4  1  15119.4634035        -               0.000467037390420158 0.0000 : pP19(22) : Excited v=1 21 18      E1u - Ground v=0 22 19 E1g
