    a         b   Jprime  c  d   e     J   f  g    position           h                    strength         i    l   label     m    n   o    p Kprime     q   r  s    t    u  K  v
SymmetricTop Excited  82  7  6 Ground  83  1  3  15118.861585731      -               1.82941434086578E-5 0.0000 : pP66A2g(83) : Excited v=1 82 65      A2u - Ground v=0 83 66 A2g
SymmetricTop Excited  82  6  6 Ground  83  0  3  15118.861585731      -               1.82941434086578E-5 0.0000 : pP66A1g(83) : Excited v=1 82 65      A1u - Ground v=0 83 66 A1g
SymmetricTop Excited  81 11 13 Ground  82  5  7  15118.863017595      -               1.82135658774215E-5 0.0000 : pP64(82) : Excited v=1 81 63      E2u - Ground v=0 82 64 E2g
SymmetricTop Excited  90  9  4 Ground  91  3  2  15118.84032274       -               1.82085824412056E-5 0.0000 : pP81B2g(91) : Excited v=1 90 80      B2u - Ground v=0 91 81 B2g
SymmetricTop Excited  90  8  4 Ground  91  2  2  15118.84032274       -               1.82085824412056E-5 0.0000 : pP81B1g(91) : Excited v=1 90 80      B1u - Ground v=0 91 81 B1g
SymmetricTop Excited  80 11 13 Ground  81  5  7  15118.864529007      -               1.81450848252534E-5 0.0000 : pP62(81) : Excited v=1 80 61      E2u - Ground v=0 81 62 E2g
SymmetricTop Excited  79  7  8 Ground  80  1  4  15118.866119967      -               1.80879783871266E-5 0.0000 : pP60A2g(80) : Excited v=1 79 59      A2u - Ground v=0 80 60 A2g
SymmetricTop Excited  79  6  8 Ground  80  0  4  15118.866119967      -               1.80879783871266E-5 0.0000 : pP60A1g(80) : Excited v=1 79 59      A1u - Ground v=0 80 60 A1g
SymmetricTop Excited  78 11 14 Ground  79  5  7  15118.867790475      -               1.80415141976899E-5 0.0000 : pP58(79) : Excited v=1 78 57      E2u - Ground v=0 79 58 E2g
SymmetricTop Excited  89 10  7 Ground  90  4  4  15118.841197768      -               1.80381127248971E-5 0.0000 : pP79(90) : Excited v=1 89 78      E1u - Ground v=0 90 79 E1g
SymmetricTop Excited  77 11 16 Ground  78  5  8  15118.869540531      -               1.80049422464147E-5 0.0000 : pP56(78) : Excited v=1 77 55      E2u - Ground v=0 78 56 E2g
SymmetricTop Excited  76  7  8 Ground  77  1  4  15118.871370135      -               1.79774873438653E-5 0.0000 : pP54A2g(77) : Excited v=1 76 53      A2u - Ground v=0 77 54 A2g
SymmetricTop Excited  76  6  8 Ground  77  0  4  15118.871370135      -               1.79774873438653E-5 0.0000 : pP54A1g(77) : Excited v=1 76 53      A1u - Ground v=0 77 54 A1g
SymmetricTop Excited  88 10  9 Ground  89  4  5  15118.842152344      -               1.78842268637542E-5 0.0000 : pP77(89) : Excited v=1 88 76      E1u - Ground v=0 89 77 E1g
SymmetricTop Excited  87  8  5 Ground  88  2  3  15118.843186468      -               1.77461641170086E-5 0.0000 : pP75B1g(88) : Excited v=1 87 74      B1u - Ground v=0 88 75 B1g
SymmetricTop Excited  87  9  5 Ground  88  3  3  15118.843186468      -               1.77461641170086E-5 0.0000 : pP75B2g(88) : Excited v=1 87 74      B2u - Ground v=0 88 75 B2g
SymmetricTop Excited  86 10 10 Ground  87  4  5  15118.84430014       -               1.76231963625424E-5 0.0000 : pP73(87) : Excited v=1 86 72      E1u - Ground v=0 87 73 E1g
SymmetricTop Excited  85 10 11 Ground  86  4  6  15118.84549336       -               1.75146225182109E-5 0.0000 : pP71(86) : Excited v=1 85 70      E1u - Ground v=0 86 71 E1g
SymmetricTop Excited  84  8  6 Ground  85  2  3  15118.846766128      -               1.7419762975004E-5  0.0000 : pP69B1g(85) : Excited v=1 84 68      B1u - Ground v=0 85 69 B1g
SymmetricTop Excited  84  9  6 Ground  85  3  3  15118.846766128      -               1.7419762975004E-5  0.0000 : pP69B2g(85) : Excited v=1 84 68      B2u - Ground v=0 85 69 B2g
SymmetricTop Excited  83 10 11 Ground  84  4  6  15118.848118444      -               1.73379539912176E-5 0.0000 : pP67(84) : Excited v=1 83 66      E1u - Ground v=0 84 67 E1g
SymmetricTop Excited  82 10 13 Ground  83  4  7  15118.849550308      -               1.72685419963313E-5 0.0000 : pP65(83) : Excited v=1 82 64      E1u - Ground v=0 83 65 E1g
SymmetricTop Excited  81  8  7 Ground  82  2  4  15118.85106172       -               1.72108777524688E-5 0.0000 : pP63B1g(82) : Excited v=1 81 62      B1u - Ground v=0 82 63 B1g
SymmetricTop Excited  81  9  7 Ground  82  3  4  15118.85106172       -               1.72108777524688E-5 0.0000 : pP63B2g(82) : Excited v=1 81 62      B2u - Ground v=0 82 63 B2g
SymmetricTop Excited  80 10 14 Ground  81  4  7  15118.85265268       -               1.71643103202064E-5 0.0000 : pP61(81) : Excited v=1 80 60      E1u - Ground v=0 81 61 E1g
SymmetricTop Excited  79 10 15 Ground  80  4  8  15118.854323188      -               1.71281807741357E-5 0.0000 : pP59(80) : Excited v=1 79 58      E1u - Ground v=0 80 59 E1g
SymmetricTop Excited  71 10 19 Ground  72  4 10  15118.87055098       -               1.7127597888324E-5  0.0000 : pP43(72) : Excited v=1 71 42      E1u - Ground v=0 72 43 E1g
SymmetricTop Excited  72  8 10 Ground  73  2  5  15118.868244088      -               1.71072749941238E-5 0.0000 : pP45B1g(73) : Excited v=1 72 44      B1u - Ground v=0 73 45 B1g
SymmetricTop Excited  72  9 10 Ground  73  3  5  15118.868244088      -               1.71072749941238E-5 0.0000 : pP45B2g(73) : Excited v=1 72 44      B2u - Ground v=0 73 45 B2g
SymmetricTop Excited  78  8  8 Ground  79  2  4  15118.856073244      -               1.71018156120551E-5 0.0000 : pP57B1g(79) : Excited v=1 78 56      B1u - Ground v=0 79 57 B1g
SymmetricTop Excited  78  9  8 Ground  79  3  4  15118.856073244      -               1.71018156120551E-5 0.0000 : pP57B2g(79) : Excited v=1 78 56      B2u - Ground v=0 79 57 B2g
SymmetricTop Excited  73 10 19 Ground  74  4 10  15118.866016744      -               1.70909485182494E-5 0.0000 : pP47(74) : Excited v=1 73 46      E1u - Ground v=0 74 47 E1g
SymmetricTop Excited  77 10 15 Ground  78  4  8  15118.857902848      -               1.70845198000412E-5 0.0000 : pP55(78) : Excited v=1 77 54      E1u - Ground v=0 78 55 E1g
SymmetricTop Excited  74 10 18 Ground  75  4  9  15118.863868948      -               1.70796167511244E-5 0.0000 : pP49(75) : Excited v=1 74 48      E1u - Ground v=0 75 49 E1g
SymmetricTop Excited  76 10 17 Ground  77  4  9  15118.859812         -               1.70755693940466E-5 0.0000 : pP53(77) : Excited v=1 76 52      E1u - Ground v=0 77 53 E1g
SymmetricTop Excited  75  8  9 Ground  76  2  5  15118.8618007        -               1.70742036772295E-5 0.0000 : pP51B1g(76) : Excited v=1 75 50      B1u - Ground v=0 76 51 B1g
SymmetricTop Excited  75  9  9 Ground  76  3  5  15118.8618007        -               1.70742036772295E-5 0.0000 : pP51B2g(76) : Excited v=1 75 50      B2u - Ground v=0 76 51 B2g
SymmetricTop Excited  86  7  6 Ground  87  1  3  15118.831986299      -               1.65723363976952E-5 0.0000 : pP72A2g(87) : Excited v=1 86 71      A2u - Ground v=0 87 72 A2g
SymmetricTop Excited  86  6  6 Ground  87  0  3  15118.831986299      -               1.65723363976952E-5 0.0000 : pP72A1g(87) : Excited v=1 86 71      A1u - Ground v=0 87 72 A1g
SymmetricTop Excited  67 11 23 Ground  68  5 12  15118.869771599      -               1.65026249064428E-5 0.0000 : pP34(68) : Excited v=1 67 33      E2u - Ground v=0 68 34 E2g
SymmetricTop Excited  85 11 11 Ground  86  5  6  15118.833259067      -               1.6488481461181E-5  0.0000 : pP70(86) : Excited v=1 85 69      E2u - Ground v=0 86 70 E2g
SymmetricTop Excited  68  6 12 Ground  69  0  6  15118.867066967      -               1.64662279231979E-5 0.0000 : pP36A1g(69) : Excited v=1 68 35      A1u - Ground v=0 69 36 A1g
SymmetricTop Excited  68  7 12 Ground  69  1  6  15118.867066967      -               1.64662279231979E-5 0.0000 : pP36A2g(69) : Excited v=1 68 35      A2u - Ground v=0 69 36 A2g
SymmetricTop Excited  69 11 23 Ground  70  5 12  15118.864441883      -               1.64284323741023E-5 0.0000 : pP38(70) : Excited v=1 69 37      E2u - Ground v=0 70 38 E2g
SymmetricTop Excited  84 11 12 Ground  85  5  6  15118.834611383      -               1.64171897749213E-5 0.0000 : pP68(85) : Excited v=1 84 67      E2u - Ground v=0 85 68 E2g
SymmetricTop Excited  70 11 21 Ground  71  5 11  15118.861896347      -               1.63906387981931E-5 0.0000 : pP40(71) : Excited v=1 70 39      E2u - Ground v=0 71 40 E2g
SymmetricTop Excited  83  7  7 Ground  84  1  4  15118.836043247      -               1.63578700703072E-5 0.0000 : pP66A2g(84) : Excited v=1 83 65      A2u - Ground v=0 84 66 A2g
SymmetricTop Excited  83  6  7 Ground  84  0  4  15118.836043247      -               1.63578700703072E-5 0.0000 : pP66A1g(84) : Excited v=1 83 65      A1u - Ground v=0 84 66 A1g
SymmetricTop Excited  71  6 11 Ground  72  0  6  15118.859430359      -               1.63541197485321E-5 0.0000 : pP42A1g(72) : Excited v=1 71 41      A1u - Ground v=0 72 42 A1g
SymmetricTop Excited  71  7 11 Ground  72  1  6  15118.859430359      -               1.63541197485321E-5 0.0000 : pP42A2g(72) : Excited v=1 71 41      A2u - Ground v=0 72 42 A2g
SymmetricTop Excited  72 11 20 Ground  73  5 10  15118.857043919      -               1.63200337832232E-5 0.0000 : pP44(73) : Excited v=1 72 43      E2u - Ground v=0 73 44 E2g
SymmetricTop Excited  82 11 13 Ground  83  5  7  15118.837554659      -               1.63099367032187E-5 0.0000 : pP64(83) : Excited v=1 82 63      E2u - Ground v=0 83 64 E2g
SymmetricTop Excited  73 11 19 Ground  74  5 10  15118.854737027      -               1.62894385205511E-5 0.0000 : pP46(74) : Excited v=1 73 45      E2u - Ground v=0 74 46 E2g
SymmetricTop Excited  81 11 15 Ground  82  5  8  15118.839145619      -               1.62728041016829E-5 0.0000 : pP62(82) : Excited v=1 81 61      E2u - Ground v=0 82 62 E2g
SymmetricTop Excited  74  7 10 Ground  75  1  5  15118.852509683      -               1.62633027843549E-5 0.0000 : pP48A2g(75) : Excited v=1 74 47      A2u - Ground v=0 75 48 A2g
SymmetricTop Excited  74  6 10 Ground  75  0  5  15118.852509683      -               1.62633027843549E-5 0.0000 : pP48A1g(75) : Excited v=1 74 47      A1u - Ground v=0 75 48 A1g
SymmetricTop Excited  80  7  8 Ground  81  1  4  15118.840816127      -               1.62458809827012E-5 0.0000 : pP60A2g(81) : Excited v=1 80 59      A2u - Ground v=0 81 60 A2g
SymmetricTop Excited  80  6  8 Ground  81  0  4  15118.840816127      -               1.62458809827012E-5 0.0000 : pP60A1g(81) : Excited v=1 80 59      A1u - Ground v=0 81 60 A1g
SymmetricTop Excited  75 11 19 Ground  76  5 10  15118.850361887      -               1.62425178801297E-5 0.0000 : pP50(76) : Excited v=1 75 49      E2u - Ground v=0 76 50 E2g
SymmetricTop Excited  79 11 15 Ground  80  5  8  15118.842566183      -               1.62285642848795E-5 0.0000 : pP58(80) : Excited v=1 79 57      E2u - Ground v=0 80 58 E2g
SymmetricTop Excited  76 11 17 Ground  77  5  9  15118.848293639      -               1.62279080521364E-5 0.0000 : pP52(77) : Excited v=1 76 51      E2u - Ground v=0 77 52 E2g
SymmetricTop Excited  77  7  9 Ground  78  1  5  15118.846304939      -               1.62202401780869E-5 0.0000 : pP54A2g(78) : Excited v=1 77 53      A2u - Ground v=0 78 54 A2g
SymmetricTop Excited  77  6  9 Ground  78  0  5  15118.846304939      -               1.62202401780869E-5 0.0000 : pP54A1g(78) : Excited v=1 77 53      A1u - Ground v=0 78 54 A1g
SymmetricTop Excited  78 11 16 Ground  79  5  8  15118.844395787      -               1.62202327616622E-5 0.0000 : pP56(79) : Excited v=1 78 55      E2u - Ground v=0 79 56 E2g
SymmetricTop Excited  63 10 26 Ground  64  4 13  15118.870941144      -               1.59551621319152E-5 0.0000 : pP25(64) : Excited v=1 63 24      E1u - Ground v=0 64 25 E1g
SymmetricTop Excited  64  9 14 Ground  65  3  7  15118.867838772      -               1.59321788761099E-5 0.0000 : pP27B2g(65) : Excited v=1 64 26      B2u - Ground v=0 65 27 B2g
SymmetricTop Excited  64  8 14 Ground  65  2  7  15118.867838772      -               1.59321788761099E-5 0.0000 : pP27B1g(65) : Excited v=1 64 26      B1u - Ground v=0 65 27 B1g
SymmetricTop Excited  65 10 25 Ground  66  4 13  15118.864815948      -               1.59002336032505E-5 0.0000 : pP29(66) : Excited v=1 65 28      E1u - Ground v=0 66 29 E1g
SymmetricTop Excited  66 10 25 Ground  67  4 13  15118.861872672      -               1.58614007053506E-5 0.0000 : pP31(67) : Excited v=1 66 30      E1u - Ground v=0 67 31 E1g
SymmetricTop Excited  67  8 12 Ground  68  2  6  15118.859008944      -               1.58175572738385E-5 0.0000 : pP33B1g(68) : Excited v=1 67 32      B1u - Ground v=0 68 33 B1g
SymmetricTop Excited  67  9 12 Ground  68  3  6  15118.859008944      -               1.58175572738385E-5 0.0000 : pP33B2g(68) : Excited v=1 67 32      B2u - Ground v=0 68 33 B2g
SymmetricTop Excited  68 10 24 Ground  69  4 12  15118.856224764      -               1.57704007656385E-5 0.0000 : pP35(69) : Excited v=1 68 34      E1u - Ground v=0 69 35 E1g
SymmetricTop Excited  69 10 22 Ground  70  4 11  15118.853520132      -               1.57214659293293E-5 0.0000 : pP37(70) : Excited v=1 69 36      E1u - Ground v=0 70 37 E1g
SymmetricTop Excited  70  9 12 Ground  71  3  6  15118.850895048      -               1.56721408666794E-5 0.0000 : pP39B2g(71) : Excited v=1 70 38      B2u - Ground v=0 71 39 B2g
SymmetricTop Excited  70  8 12 Ground  71  2  6  15118.850895048      -               1.56721408666794E-5 0.0000 : pP39B1g(71) : Excited v=1 70 38      B1u - Ground v=0 71 39 B1g
SymmetricTop Excited  71 10 21 Ground  72  4 11  15118.848349512      -               1.56236821599187E-5 0.0000 : pP41(72) : Excited v=1 71 40      E1u - Ground v=0 72 41 E1g
SymmetricTop Excited  72 10 21 Ground  73  4 11  15118.845883524      -               1.55772290362095E-5 0.0000 : pP43(73) : Excited v=1 72 42      E1u - Ground v=0 73 43 E1g
SymmetricTop Excited  73  8 10 Ground  74  2  5  15118.843497084      -               1.55338165710394E-5 0.0000 : pP45B1g(74) : Excited v=1 73 44      B1u - Ground v=0 74 45 B1g
SymmetricTop Excited  73  9 10 Ground  74  3  5  15118.843497084      -               1.55338165710394E-5 0.0000 : pP45B2g(74) : Excited v=1 73 44      B2u - Ground v=0 74 45 B2g
SymmetricTop Excited  74 10 20 Ground  75  4 10  15118.841190192      -               1.54943879541385E-5 0.0000 : pP47(75) : Excited v=1 74 46      E1u - Ground v=0 75 47 E1g
SymmetricTop Excited  75 10 18 Ground  76  4  9  15118.838962848      -               1.54598058569502E-5 0.0000 : pP49(76) : Excited v=1 75 48      E1u - Ground v=0 76 49 E1g
SymmetricTop Excited  76  8 10 Ground  77  2  5  15118.836815052      -               1.54308629511899E-5 0.0000 : pP51B1g(77) : Excited v=1 76 50      B1u - Ground v=0 77 51 B1g
SymmetricTop Excited  76  9 10 Ground  77  3  5  15118.836815052      -               1.54308629511899E-5 0.0000 : pP51B2g(77) : Excited v=1 76 50      B2u - Ground v=0 77 51 B2g
SymmetricTop Excited  77 10 17 Ground  78  4  9  15118.834746804      -               1.54082916347919E-5 0.0000 : pP53(78) : Excited v=1 77 52      E1u - Ground v=0 78 53 E1g
SymmetricTop Excited  78 10 17 Ground  79  4  9  15118.832758104      -               1.53927730255151E-5 0.0000 : pP55(79) : Excited v=1 78 54      E1u - Ground v=0 79 55 E1g
SymmetricTop Excited  61 11 29 Ground  62  5 15  15118.867138939      -               1.53662007346821E-5 0.0000 : pP20(62) : Excited v=1 61 19      E2u - Ground v=0 62 20 E2g
SymmetricTop Excited  62 11 27 Ground  63  5 14  15118.863797923      -               1.53606695132486E-5 0.0000 : pP22(63) : Excited v=1 62 21      E2u - Ground v=0 63 22 E2g
SymmetricTop Excited  60  6 15 Ground  61  0  8  15118.870559503      -               1.53547904526068E-5 0.0000 : pP18A1g(61) : Excited v=1 60 17      A1u - Ground v=0 61 18 A1g
SymmetricTop Excited  60  7 15 Ground  61  1  8  15118.870559503      -               1.53547904526068E-5 0.0000 : pP18A2g(61) : Excited v=1 60 17      A2u - Ground v=0 61 18 A2g
SymmetricTop Excited  63  7 14 Ground  64  1  7  15118.860536455      -               1.534099305936E-5   0.0000 : pP24A2g(64) : Excited v=1 63 23      A2u - Ground v=0 64 24 A2g
SymmetricTop Excited  63  6 14 Ground  64  0  7  15118.860536455      -               1.534099305936E-5   0.0000 : pP24A1g(64) : Excited v=1 63 23      A1u - Ground v=0 64 24 A1g
SymmetricTop Excited  64 11 27 Ground  65  5 14  15118.857354535      -               1.53097107129094E-5 0.0000 : pP26(65) : Excited v=1 64 25      E2u - Ground v=0 65 26 E2g
SymmetricTop Excited  65 11 26 Ground  66  5 13  15118.854252163      -               1.52691232188682E-5 0.0000 : pP28(66) : Excited v=1 65 27      E2u - Ground v=0 66 28 E2g
SymmetricTop Excited  66  7 13 Ground  67  1  7  15118.851229339      -               1.52213113208683E-5 0.0000 : pP30A2g(67) : Excited v=1 66 29      A2u - Ground v=0 67 30 A2g
SymmetricTop Excited  66  6 13 Ground  67  0  7  15118.851229339      -               1.52213113208683E-5 0.0000 : pP30A1g(67) : Excited v=1 66 29      A1u - Ground v=0 67 30 A1g
SymmetricTop Excited  67 11 25 Ground  68  5 13  15118.848286063      -               1.5168154159213E-5  0.0000 : pP32(68) : Excited v=1 67 31      E2u - Ground v=0 68 32 E2g
SymmetricTop Excited  68 11 23 Ground  69  5 12  15118.845422335      -               1.51113471544889E-5 0.0000 : pP34(69) : Excited v=1 68 33      E2u - Ground v=0 69 34 E2g
SymmetricTop Excited  69  6 12 Ground  70  0  6  15118.842638155      -               1.50524191606526E-5 0.0000 : pP36A1g(70) : Excited v=1 69 35      A1u - Ground v=0 70 36 A1g
SymmetricTop Excited  69  7 12 Ground  70  1  6  15118.842638155      -               1.50524191606526E-5 0.0000 : pP36A2g(70) : Excited v=1 69 35      A2u - Ground v=0 70 36 A2g
SymmetricTop Excited  70 11 23 Ground  71  5 12  15118.839933523      -               1.49927487496151E-5 0.0000 : pP38(71) : Excited v=1 70 37      E2u - Ground v=0 71 38 E2g
SymmetricTop Excited  71 11 22 Ground  72  5 11  15118.837308439      -               1.49335795483107E-5 0.0000 : pP40(72) : Excited v=1 71 39      E2u - Ground v=0 72 40 E2g
SymmetricTop Excited  72  7 11 Ground  73  1  6  15118.834762903      -               1.48760345932737E-5 0.0000 : pP42A2g(73) : Excited v=1 72 41      A2u - Ground v=0 73 42 A2g
