nm	int
334.16301	28.6628
334.166	24.78645
334.16899	28.73171
334.17201	26.259
334.17501	25.44718
334.178	33.4256
334.18099	42.34727
334.18401	52.50269
334.187	81.01128
334.18999	118.49223
334.19301	165.4899
334.196	220.34315
334.19899	283.42469
334.20201	341.70923
334.205	388.08471
334.208	419.85973
334.21099	438.33646
334.21401	440.48179
334.217	433.02732
334.21999	417.30081
334.22301	398.10937
334.226	368.10143
334.22899	339.69415
334.23201	303.46848
334.235	269.53386
334.23799	231.69104
334.24102	202.40546
334.24401	166.41686
334.247	134.64518
334.24999	103.98975
334.25301	78.51892
334.256	57.86196
334.25899	42.63302
334.26201	35.79671
334.265	32.86202
334.26799	33.03247
334.27101	29.73757
334.274	24.5935
334.277	25.83453
334.27999	25.30887
334.28301	22.82354
334.286	25.6573
334.28899	27.0655
334.29201	24.73634
334.295	24.54806
334.29799	25.99564
334.30101	27.26667
334.304	30.99306
334.30699	31.79484
334.30998	33.39618
334.31301	32.73399
334.316	31.07173
334.31899	27.9636
334.32201	28.28005
334.325	23.85331
334.32799	19.58741
334.33101	15.08668
334.334	15.38091
334.33699	13.32864
334.34001	17.91511
334.343	21.0525
334.346	22.30406
334.34899	23.6712
334.35201	25.2655
334.355	25.14355
334.35799	24.38092
334.36101	24.49879
334.364	21.71585
334.36699	21.63943
334.37001	18.12024
334.373	19.35854
334.37599	17.68097
334.37899	19.43433
334.38201	16.61795
334.385	17.98166
334.38799	17.37107
334.39101	24.28222
334.394	21.12562
334.39699	23.33983
334.40001	26.57893
334.403	33.08979
334.40599	30.92685
334.40901	40.97257
334.41201	42.68814
334.415	39.41021
334.41799	33.62764
334.42101	29.2079
334.424	21.49262
334.42699	16.9472
334.43001	16.12879
334.433	13.98487
334.43599	16.1228
334.43901	16.20649
334.442	15.40333
334.44499	20.81629
334.44799	20.93816
334.45101	20.86074
334.454	19.25478
334.45699	22.73085
334.46001	16.36361
334.463	11.59703
334.46599	7.59317
334.46901	4.96421
334.472	4.309
334.47499	6.68988
334.47801	14.39381
334.48101	20.00616
334.484	28.94465
334.48699	27.81394
334.49001	31.1351
334.493	34.08639
334.49599	33.88106
334.49901	34.32889
334.502	40.15415
334.50499	38.07993
334.50801	34.26207
334.511	39.83062
334.51399	35.82452
334.51699	31.72354
334.52001	32.50776
334.523	35.80868
334.52599	28.18448
334.52901	27.36556
334.532	26.74456
334.53499	23.57536
334.53801	21.45297
334.541	24.87238
334.54399	27.14462
334.54701	28.30362
334.55001	34.569
334.553	26.9364
334.55599	21.32651
334.55901	18.96576
334.562	15.55809
334.56499	11.52683
334.56801	18.45097
334.571	22.0144
334.57399	22.44826
334.57701	19.02938
334.58	15.22217
334.583	13.47444
334.58599	13.34826
334.58901	10.19975
334.592	12.93363
334.59499	12.75821
334.59801	16.80403
334.601	15.36089
334.60399	20.69343
334.60701	22.08668
334.61	20.90897
334.61299	15.47061
334.61602	16.51204
334.61901	16.22756
334.622	21.53813
334.62499	26.39445
334.62801	31.27584
334.631	34.84371
334.63399	33.8251
334.63701	32.27788
334.64	30.53217
334.64299	33.64252
334.64601	36.07435
334.649	40.148
334.652	42.72983
334.65499	45.10798
334.65801	37.82643
334.661	33.47699
334.66399	33.99454
334.66701	33.65535
334.67	32.99275
334.67299	30.88378
334.67601	30.08329
334.679	30.39144
334.68199	26.53191
334.68498	20.98933
334.68801	24.64042
334.691	25.6172
334.69399	20.53856
334.69701	13.50662
334.7	19.0376
334.70299	18.50576
334.70601	10.8674
334.709	9.09874
334.71199	17.91573
334.71501	11.73382
334.718	15.29482
334.721	18.99851
334.72399	17.1091
334.72701	11.76998
334.73	14.72269
334.73299	9.55313
334.73601	8.07753
334.739	5.77258
334.74199	3.53427
334.74501	1.29974
334.748	-3.48498
334.75099	-0.50461
334.75399	4.19995
334.75701	6.89765
334.76	12.41647
334.76299	17.54825
334.76601	10.80872
334.769	8.48747
334.77199	10.80102
334.77501	12.56864
334.778	12.75843
334.78099	20.40647
334.78401	21.57385
334.78701	17.73764
334.79	16.69586
334.79299	12.77061
334.79601	10.04715
334.799	10.06875
334.80199	9.73496
334.80501	12.98207
334.808	20.00458
334.81099	20.04137
334.81401	17.71883
334.817	19.77864
334.81999	12.64675
334.82299	5.73214
334.82601	4.25582
334.829	0.11522
334.83199	0.22485
334.83501	3.82956
334.838	6.13009
334.84099	6.69054
334.84401	15.2529
334.847	16.37424
334.84999	10.28569
334.85301	10.91881
334.85601	15.56645
334.859	17.46237
334.86199	14.42241
334.86501	21.93156
334.868	25.1704
334.87099	21.75942
334.87401	18.06844
334.877	19.05292
334.87999	18.5017
334.88301	18.83404
334.886	21.13407
334.88899	24.88788
334.89199	25.31831
334.89501	20.42918
334.898	18.86324
334.90099	17.11357
334.90401	10.35682
334.907	13.52689
334.90999	10.64452
334.91301	7.90295
334.916	8.52054
334.91899	12.21343
334.92201	12.24166
334.92501	12.12295
334.928	12.42276
334.93099	10.15328
334.93401	9.14814
334.937	6.89082
334.93999	10.91727
334.94301	10.22128
334.946	14.02021
334.94899	12.38665
334.95201	11.15236
334.955	14.93764
334.958	15.73589
334.96099	12.42364
334.96401	14.18102
334.967	19.09409
334.96999	16.50083
334.97301	19.08167
334.976	22.40538
334.97899	28.5599
334.98201	29.33548
334.985	34.15433
334.98799	44.89171
334.99102	57.6132
334.99401	70.68533
334.997	91.07476
334.99999	120.01376
335.00301	149.97308
335.006	183.6003
335.00899	221.75458
335.01201	266.57036
335.015	310.675
335.01799	351.0868
335.02101	382.36076
335.024	399.89514
335.027	400.2805
335.02999	391.55236
335.03301	379.28415
335.036	370.09937
335.03899	365.35167
335.04201	365.86389
335.045	355.93415
335.04799	338.02049
335.05101	311.07972
335.054	281.13411
335.05699	240.94321
335.05998	211.35223
335.06301	179.79062
335.066	153.51736
335.06899	126.30859
335.07201	109.60853
335.075	86.60285
335.07799	74.40913
335.08101	61.51021
335.084	55.64671
335.08699	44.6234
335.09001	38.22654
335.093	31.27079
335.096	30.75526
335.09899	23.91093
335.10201	22.74856
335.105	20.79005
335.10799	20.29701
335.11101	17.3533
335.114	20.89024
335.11699	22.7482
335.12001	24.46616
335.123	23.92911
335.12599	22.67735
335.12899	20.72499
335.13201	13.77952
335.135	11.75408
335.13799	11.37469
335.14101	10.17001
335.144	8.32668
335.14699	10.48169
335.15001	11.13898
335.153	9.87931
335.15599	11.79147
335.15901	10.27361
335.16201	17.25555
335.165	18.44088
335.16799	21.08564
335.17101	21.79886
335.174	23.93134
335.17699	16.46718
335.18001	18.78023
335.183	17.09855
335.18599	18.31554
335.18901	19.44922
335.192	17.44808
335.19499	17.24921
335.19799	18.54814
335.20101	17.85155
335.204	20.54088
335.20699	21.51354
335.21001	19.93271
335.213	15.84151
335.21599	15.99434
335.21901	11.90905
335.222	13.7876
335.22499	14.01902
335.22801	17.83934
335.23101	20.54194
335.234	20.2393
335.23699	21.03082
335.24001	20.86071
335.243	20.86943
335.24599	20.89441
335.24901	21.46102
335.252	20.21362
335.25499	18.29961
335.25801	19.59439
335.261	12.63171
335.26399	12.27792
335.26699	10.59969
335.27001	10.99115
335.273	4.01283
335.27599	6.06596
335.27901	6.23377
335.282	7.4223
335.28499	10.27829
335.28801	15.90201
335.291	14.46864
335.29399	16.40577
335.29701	19.49499
335.30001	15.75931
335.303	16.17808
335.30599	16.15624
335.30901	13.3481
335.312	11.18753
335.31499	12.16283
335.31801	9.13367
335.321	13.51787
335.32399	13.51439
335.32701	16.43822
335.33	16.96814
335.333	19.02744
335.33599	17.19391
335.33901	17.7016
335.342	11.85935
335.34499	11.58618
335.34801	15.0943
335.351	15.19763
335.35399	17.67053
335.35701	27.359
335.36	40.51237
335.36299	49.28939
335.36602	64.34429
335.36901	74.87598
335.372	81.83478
335.37499	77.58003
335.37801	82.30675
335.381	76.74047
335.38399	81.94035
335.38701	86.40911
335.39	85.7535
335.39299	81.16918
335.39601	83.209
335.399	69.61319
335.402	59.4428
335.40499	54.99604
335.40801	48.06255
335.411	40.29981
335.41399	37.16441
335.41701	33.29216
335.42	32.4897
335.42299	29.49363
335.42601	23.2591
335.429	19.63558
335.43199	12.16778
335.43498	6.70665
335.43801	2.30022
335.441	-0.21106
335.44399	4.33902
335.44701	7.59674
335.45	8.14455
335.45299	12.50503
335.45601	13.20355
335.459	11.75153
335.46199	9.83225
335.46501	10.25515
335.468	3.24623
335.471	6.72523
335.47399	4.94282
335.47701	2.59676
335.48	1.30748
335.48299	6.18012
335.48601	5.08709
335.489	2.72081
335.49199	5.41571
335.49501	1.34863
335.498	-1.85004
335.50099	-2.07448
335.50399	-1.71692
335.50701	-1.9414
335.51	7.40188
335.51299	7.89088
335.51601	8.94526
335.519	9.87034
335.52199	12.25723
335.52501	5.01984
335.528	5.98559
335.53099	2.48567
335.53401	3.26082
335.53701	2.21044
335.54	5.65082
335.54299	4.45318
335.54601	7.4039
335.549	8.33913
335.55199	8.61853
335.55501	8.56095
335.558	9.90424
335.56099	6.29255
335.56401	8.03892
335.567	6.84882
335.56999	6.82957
335.57299	6.35942
335.57601	10.88235
335.579	7.20126
335.58199	5.82554
335.58501	5.29457
335.588	4.46139
335.62999	6.63794
335.63301	8.34371
335.636	8.47809
335.63899	6.74599
335.64199	5.74504
335.64501	2.22746
335.648	1.80885
335.65099	2.85166
335.65401	3.48351
335.657	1.52709
335.65999	-0.54374
335.66301	-1.80756
335.666	-1.90925
335.66899	-1.84308
335.67201	2.07685
335.67501	2.01909
335.678	3.86478
335.68099	3.47987
335.68401	3.20101
335.687	3.97382
335.68999	5.60031
335.69301	7.81486
335.696	9.30407
335.69899	9.79283
335.70201	10.69605
335.705	11.13357
335.708	11.5786
335.71099	12.49061
335.71401	13.73265
335.717	12.53379
335.71999	10.22733
335.72301	7.50364
335.726	6.27494
335.72899	6.67789
335.73201	5.69209
335.735	5.29541
335.73799	3.22762
335.74102	1.69259
335.74401	0.32174
335.747	-0.31468
335.74999	0.17204
335.75301	0.41
335.756	3.22739
335.75899	2.55587
335.76201	1.78154
335.765	2.2491
335.76799	3.1279
335.77101	2.87154
335.774	5.42474
335.777	6.73906
335.77999	7.89662
335.78301	8.79518
335.786	10.27887
335.78899	8.16656
335.79201	10.96333
335.795	11.56246
335.79799	11.12329
335.80101	10.86946
335.804	10.29186
335.80699	12.15621
335.80998	10.29619
335.81301	7.8858
335.816	7.0446
335.81899	6.29413
335.82201	9.52934
335.825	11.2827
335.82799	9.56856
335.83101	8.60889
335.834	7.67365
335.83699	9.1297
335.84001	8.98164
335.843	8.63917
335.846	7.90114
335.84899	8.6638
335.85201	11.62018
335.855	11.5551
335.85799	8.4313
335.86101	11.60973
335.864	15.81646
335.86699	18.04727
335.87001	19.08336
335.873	18.22295
335.87599	19.88782
335.87899	23.74839
335.88201	22.5455
335.885	20.13201
335.88799	19.86124
335.89101	18.74976
335.894	18.44614
335.89699	16.00169
335.90001	12.78384
335.903	11.27422
335.90599	11.24098
335.90901	9.6921
335.91201	8.4852
335.915	8.65063
335.91799	8.77011
335.92101	5.78199
335.924	6.6653
335.92699	5.31518
335.93001	7.26201
335.933	5.74616
335.93599	5.97622
335.93901	4.56751
335.942	5.70979
335.94499	6.73835
335.94799	6.60547
335.95101	6.14958
335.954	6.22811
335.95699	6.72665
335.96001	7.49212
335.963	3.76379
335.96599	5.71543
335.96901	7.36508
335.972	7.70697
335.97499	7.63648
335.97801	5.30052
335.98101	6.63099
335.984	6.91333
335.98699	8.12922
335.99001	6.43376
335.993	3.80583
335.99599	5.23218
335.99901	7.74523
336.002	7.25395
336.00499	6.4867
336.00801	7.08167
336.011	9.21628
336.01399	12.01585
336.01699	14.0623
336.02001	15.853
336.023	18.25434
336.02599	22.66542
336.02901	23.27141
336.032	23.68182
336.03499	25.67981
336.03801	27.76986
336.041	28.53864
336.04399	28.00827
336.04701	24.59279
336.05001	24.14221
336.053	24.47326
336.05599	23.74281
336.05901	20.77576
336.062	19.35245
336.06499	16.79326
336.06801	14.12115
336.071	11.92446
336.07399	10.50054
336.07701	8.86018
336.08	8.66507
336.083	9.46709
336.08599	9.37378
336.08901	8.5512
336.092	9.50423
336.09499	11.04211
336.09801	8.19821
336.101	6.44067
336.10399	6.06827
336.10701	6.56648
336.11	5.82213
336.11299	5.75788
336.11602	1.08538
336.11901	0.04697
336.122	-0.56742
336.12499	-1.55731
336.12801	-0.5165
336.131	1.99927
336.13399	2.7625
336.13701	4.11903
336.14	3.46831
336.14299	3.31398
336.14601	4.97717
336.149	7.22874
336.152	8.67614
336.15499	7.77263
336.15801	8.21857
336.161	6.08941
336.16399	5.89622
336.16701	7.81338
336.17	5.98044
336.17299	5.9865
336.17601	6.42778
336.179	5.71904
336.18199	5.49068
336.18498	4.88408
336.18801	6.60392
336.191	7.80278
336.19399	9.39762
336.19701	10.18987
336.2	7.32662
336.20299	7.35643
336.20601	8.16169
336.209	7.54083
336.21199	6.42463
336.21501	7.28474
336.218	6.43616
336.221	6.66363
336.22399	6.29091
336.22701	3.71593
336.23	3.33522
336.23299	4.39278
336.23601	3.963
336.239	3.8088
336.24199	3.91041
336.24501	4.57125
336.248	4.71854
336.25099	4.39191
336.25399	3.53897
336.25701	1.4894
336.26	5.21099
336.26299	5.35899
336.26601	7.45491
336.269	10.09528
336.27199	11.51961
336.27501	13.9382
336.278	11.37683
336.28099	11.48714
336.28401	11.38907
336.28701	13.66358
336.29	15.07718
336.29299	12.63564
336.29601	14.05294
336.299	12.31438
336.30199	11.76574
336.30501	11.88917
336.308	13.23161
336.31099	15.20881
336.31401	13.26336
336.317	13.57905
336.31999	12.70411
336.32299	13.79543
336.32601	13.79896
336.329	12.69871
336.33199	13.2187
336.33501	12.37702
336.338	9.43451
336.34099	5.81296
336.34401	6.39437
336.347	6.96587
336.34999	7.39935
336.35301	5.76204
336.35601	3.47237
336.359	2.4483
336.36199	0.9429
336.36501	-0.73153
336.368	0.81177
336.37099	2.76866
336.37401	4.52031
336.377	3.66281
336.37999	4.52858
336.38301	4.71594
336.386	4.92169
336.38899	5.51415
336.39199	7.32681
336.39501	9.36313
336.398	11.82853
336.40099	10.89645
336.40401	10.03964
336.407	9.38291
336.40999	7.06649
336.41301	6.59539
336.416	6.43903
336.41899	6.89764
336.42201	6.98119
336.42501	6.85413
336.428	5.4148
336.43099	3.55327
336.43401	1.67052
336.437	2.77668
336.43999	3.16439
336.44301	4.98679
336.446	5.63377
336.44899	5.25867
336.45201	5.69651
336.455	6.20405
336.458	4.4975
336.46099	7.31539
336.46401	7.76981
336.467	10.23618
336.46999	11.50748
336.47301	10.34707
336.476	9.44229
336.47899	8.59746
336.48201	7.68808
336.485	7.99284
336.48799	8.03492
336.49102	8.79218
336.49401	9.18842
336.497	11.11914
336.49999	10.55937
336.50301	7.46868
336.506	8.49536
336.50899	12.82773
336.51201	13.09833
336.515	14.4015
336.51799	14.90726
336.52101	14.70546
336.524	15.69791
336.527	13.68087
336.52999	13.25701
336.53301	15.23525
336.536	16.92635
336.53899	17.68575
336.54201	15.38472
336.545	15.44332
336.54799	15.73178
336.55101	13.56289
336.554	16.05908
336.55699	15.38261
336.55998	14.74688
336.56301	12.68067
336.566	10.13372
336.56899	10.70601
336.57201	9.65965
336.575	7.93031
336.57799	10.43401
336.58101	8.90053
336.584	10.593
336.58699	5.98011
336.59001	4.85277
336.593	4.44914
336.596	4.15261
336.59899	3.88157
336.60201	3.12942
336.605	2.59755
336.60799	4.18759
336.61101	1.68006
336.614	4.292
336.61699	6.16193
336.62001	8.66563
336.623	9.31428
336.62599	10.0615
336.62899	10.89492
336.63201	11.97539
336.635	13.98344
336.63799	13.78407
336.64101	14.00666
336.644	13.57281
336.64699	11.85719
336.65001	9.99535
336.653	9.89563
336.65599	10.72234
336.65901	11.1707
336.66201	10.04633
336.665	10.89522
336.66799	8.83604
336.67101	10.71798
336.674	10.71581
336.67699	7.94052
336.68001	7.44855
336.683	5.30491
336.68599	3.92749
336.68901	2.95647
336.692	1.31796
336.69499	0.00579
336.69799	-0.69852
336.70101	-1.27389
336.704	-2.73129
336.70699	-3.41198
336.71001	-1.4463
336.713	-1.49748
336.71599	-2.35919
336.71901	-1.77044
336.722	-0.39556
336.72499	0.86807
336.72801	3.13245
336.73101	2.711
336.734	2.72675
336.73699	2.69098
336.74001	4.7043
336.743	7.04964
336.74599	7.15993
336.74901	7.98612
336.752	8.97377
336.75499	6.81235
336.75801	4.73116
336.761	2.30415
336.76399	1.90712
336.76699	2.06852
336.77001	3.39968
336.773	2.90166
336.77599	3.60697
336.77901	3.29141
336.782	6.7155
336.78499	7.28428
336.78801	6.19153
336.791	7.68049
336.79399	8.75109
336.79701	9.3218
336.80001	10.84938
336.803	10.17616
336.80599	7.45838
336.80901	5.82351
336.812	7.43904
336.81499	6.58391
336.81801	5.44633
336.821	7.36504
336.82399	7.57128
336.82701	9.72128
336.83	9.22447
336.833	8.16899
336.83599	8.79911
336.83901	10.14526
336.842	9.51043
336.84499	8.40563
336.84801	6.94652
336.851	6.96125
336.85399	10.20435
336.85701	10.83786
336.86	10.21122
336.86299	12.20214
336.86602	11.55065
336.86901	10.14834
336.872	10.44011
336.87499	11.23632
336.87801	12.4286
336.881	13.52296
336.88399	14.34598
336.88701	11.2132
336.89	11.44126
336.89299	13.16359
336.89601	11.74844
336.899	11.51907
336.902	10.62083
336.90499	9.78683
336.90801	9.70653
336.911	7.96097
336.91399	8.21416
336.91701	7.2269
336.92	8.68135
336.92299	7.16459
336.92601	5.32207
336.929	6.57513
336.93199	6.19589
336.93498	7.47131
336.93801	8.19312
336.941	7.06415
336.94399	6.67055
336.94701	5.03656
336.95	5.26861
336.95299	2.9873
336.95601	4.46617
336.959	4.44616
336.96199	0.78348
336.96501	0.10544
336.968	0.59888
336.971	-1.33849
336.97399	-0.44474
336.97701	0.68551
336.98	1.75091
336.98299	3.00993
336.98601	2.96741
336.989	2.40836
336.99199	2.08058
336.99501	5.72335
336.998	7.585
337.00099	8.5437
337.00399	10.31619
337.00701	10.14745
337.01	10.47252
337.01299	12.70331
337.01601	11.62251
337.019	12.83344
337.02199	10.60412
337.02501	12.82621
337.028	11.88211
337.03099	12.29009
337.03401	11.53429
337.03701	10.67593
337.04	13.73389
337.04299	13.51008
337.04601	11.82721
337.049	13.00442
337.05199	13.35664
337.05501	16.05205
337.058	13.53529
337.06099	13.69025
337.06401	12.72873
337.067	12.07832
337.06999	12.99137
337.07299	8.3805
337.07601	9.44211
337.079	9.09961
337.08199	10.61556
337.08501	11.08546
337.088	11.87249
337.09099	13.18562
337.09401	13.0086
337.097	12.86081
337.09999	14.0429
337.10301	14.33346
337.10601	16.81111
337.109	15.31747
337.11199	16.23903
337.11501	15.7344
337.118	16.71995
337.12099	17.76442
337.12401	17.33593
337.127	16.90932
337.12999	17.45664
337.13301	16.77582
337.136	15.66409
337.13899	14.27436
337.14199	14.09991
337.14501	14.91182
337.148	12.15613
337.15099	9.91105
337.15401	6.80555
337.157	8.51051
337.15999	9.23003
337.16301	11.00656
337.166	10.41039
337.16899	11.55737
337.17201	13.0986
337.17501	14.06459
337.178	10.96751
337.18099	10.29695
337.18401	10.77155
337.187	12.26093
337.18999	11.66658
337.19301	11.26432
337.196	10.36849
337.19899	12.10765
337.20201	13.5322
337.205	13.80108
337.208	13.14417
337.21099	14.07766
337.21401	16.44033
337.217	16.09725
337.21999	17.56384
337.22301	16.12022
337.226	15.26361
337.22899	14.6514
337.23201	13.86971
337.235	12.52324
337.23799	12.64365
337.24102	13.18509
337.24401	14.88986
337.247	15.32935
337.24999	16.15145
337.25301	12.5379
337.256	12.1626
337.25899	12.01976
337.26201	11.56475
337.265	10.9522
337.26799	10.44168
337.27101	9.81598
337.274	9.83103
337.277	8.81631
337.27999	8.2532
337.28301	7.17604
337.286	8.49155
337.28899	8.0312
337.29201	8.94126
337.295	7.93271
337.29799	6.86847
337.30101	5.85785
337.304	5.61886
337.30699	5.01761
337.30998	5.51364
337.31301	4.8409
337.316	5.38779
337.31899	4.958
337.32201	5.71987
337.325	5.46081
337.32799	8.19793
337.33101	9.46122
337.334	9.68143
337.33699	9.12187
337.34001	7.50846
337.343	3.53393
337.346	2.39432
337.34899	1.2308
337.35201	-0.03074
337.355	0.04768
337.35799	1.49643
337.36101	-1.15115
337.364	-1.14679
337.36699	-1.23817
337.37001	-1.69701
337.373	0.52419
337.37599	3.77622
337.37899	2.71106
337.38201	2.34336
337.385	1.72845
337.38799	3.73408
337.39101	3.42476
337.394	6.14538
337.39699	6.98886
337.40001	9.49601
337.403	10.43706
337.40599	9.18361
337.40901	7.12953
337.41201	9.6412
337.415	12.86156
337.41799	14.50557
337.42101	12.57487
337.424	11.63766
337.42699	9.01577
337.43001	9.96979
337.433	10.463
337.43599	10.75935
337.43901	11.43424
337.442	12.68401
337.44499	11.14745
337.44799	7.90297
337.45101	7.39449
337.454	8.80642
337.45699	8.35622
337.46001	8.3451
337.463	6.74478
337.46599	6.63958
337.46901	5.73927
337.472	7.01424
337.47499	9.36952
337.47801	10.40313
337.48101	13.70984
337.484	15.18638
337.48699	14.21675
337.49001	13.31359
337.493	14.38126
337.49599	13.70456
337.49901	10.60097
337.502	9.87365
337.50499	9.01011
337.50801	7.04482
337.511	6.7567
337.51399	6.05333
337.51699	5.49796
337.52001	7.02323
337.523	8.99109
337.52599	7.81155
337.52901	7.98648
337.532	8.30123
337.53499	7.39434
337.53801	7.54573
337.541	8.62103
337.54399	8.7123
337.54701	8.66323
337.55001	9.33542
337.553	7.41809
337.55599	7.6371
337.55901	10.07999
337.562	9.96666
337.56499	13.05416
337.56801	15.68782
337.571	14.90454
337.57399	15.16078
337.57701	12.83676
337.58	13.92312
337.583	13.90474
337.58599	15.1406
337.58901	15.3741
337.592	13.40531
337.59499	13.91432
337.59801	11.34827
337.601	10.97971
337.60399	12.92377
337.60701	13.38147
337.61	15.64214
337.61299	14.31873
337.61602	15.7223
337.61901	15.44823
337.622	13.29546
337.62499	14.1502
337.62801	14.97632
337.631	17.25357
337.63399	16.63403
337.63701	16.4098
337.64	16.25854
337.64299	17.078
337.64601	17.25473
337.649	14.89218
337.652	13.70069
337.65499	13.49889
337.65801	13.06111
337.661	12.61238
337.66399	13.23809
337.66701	13.75574
337.67	13.80536
337.67299	15.7295
337.67601	16.37734
337.679	16.64452
337.68199	17.40567
337.68498	18.38307
337.68801	19.2303
337.691	18.94354
337.69399	18.53922
337.69701	16.88837
337.7	17.12129
337.70299	16.89124
337.70601	15.45521
337.709	16.04374
337.71199	16.92357
337.71501	16.93283
337.718	17.18982
337.721	17.55715
337.72399	17.5563
337.72701	17.24576
337.73	15.30025
337.73299	13.56729
337.73601	10.9696
337.739	8.85329
337.74199	8.30047
337.74501	5.80446
337.748	7.91794
337.75099	7.69482
337.75399	8.17711
337.75701	8.94586
337.76	9.27044
337.76299	13.58551
337.76601	14.70948
337.769	15.1919
337.77199	15.41724
337.77501	13.48877
337.778	12.42747
337.78099	10.78427
337.78401	10.82845
337.78701	10.51981
337.79	10.12093
337.79299	12.06406
337.79601	11.24989
337.799	11.42248
337.80199	12.76656
337.80501	14.00926
337.808	13.21492
337.81099	13.88675
337.81401	10.78035
337.817	8.6192
337.81999	6.71848
337.82299	6.95636
337.82601	4.56252
337.829	1.5873
337.83199	3.86219
337.83501	5.30143
337.838	4.86464
337.84099	4.67513
337.84401	4.21148
337.847	5.84226
337.84999	6.44526
337.85301	7.89242
337.85601	5.87176
337.859	5.60955
337.86199	6.76573
337.86501	4.91562
337.868	4.77279
337.87099	5.59522
337.87401	7.15649
337.877	9.44719
337.87999	9.82364
337.88301	11.83593
337.886	11.31522
337.88899	13.6519
337.89199	14.47292
337.89501	13.86325
337.898	13.19218
337.90099	11.86285
337.90401	12.31527
337.907	12.90111
337.90999	12.59043
337.91301	14.24511
337.916	14.67087
337.91899	17.31659
337.92201	16.85744
337.92501	19.11259
337.928	20.59654
337.93099	20.00995
337.93401	19.55766
337.937	18.82584
337.93999	19.22457
337.94301	20.10281
337.946	19.21849
337.94899	17.71053
337.95201	18.94314
337.955	20.58452
337.958	20.44704
337.96099	19.9212
337.96401	19.41928
337.967	20.45061
337.96999	18.12716
337.97301	15.52341
337.976	14.51349
337.97899	13.09773
337.98201	14.46431
337.985	12.33977
337.98799	10.57584
337.99102	9.41758
337.99401	9.53811
337.997	11.37914
337.99999	11.49002
338.00301	11.11479
338.006	12.61954
338.00899	10.68926
338.01201	12.30326
338.015	13.28047
338.01799	14.58394
338.02101	15.91374
338.024	16.45906
338.027	17.99561
338.02999	18.99852
338.03301	21.40226
338.036	23.88095
338.03899	24.97656
338.04201	27.25782
338.045	25.67275
338.04799	23.0746
338.05101	22.0797
338.054	19.03281
338.05699	17.28542
338.05998	16.93074
338.06301	15.90513
338.066	14.99611
338.06899	15.93517
338.07201	17.20624
338.075	15.69387
338.07799	18.31994
338.08101	18.724
338.084	17.41301
338.08699	18.82566
338.09001	20.13697
338.093	17.85468
338.096	17.02766
338.09899	15.37705
338.10201	16.59241
338.105	14.91572
338.10799	17.30384
338.11101	19.64757
338.114	20.03656
338.11699	20.97806
338.12001	20.77551
338.123	19.93695
338.12599	21.69288
338.12899	20.16083
338.13201	19.76059
338.135	16.41553
338.13799	15.86202
338.14101	13.6871
338.144	9.89438
338.14699	12.8005
338.15001	13.23845
338.153	18.11244
338.15599	22.23504
338.15901	23.32703
338.16201	28.81619
338.165	32.86537
338.16799	38.44649
338.17101	44.40849
338.174	50.68048
338.17699	58.3766
338.18001	61.51293
338.183	65.04344
338.18599	65.68197
338.18901	67.19962
338.192	70.551
338.19499	70.66378
338.19799	70.786
338.20101	66.4456
338.204	62.25106
338.20699	58.8313
338.21001	50.81035
338.213	45.95609
338.21599	41.72735
338.21901	35.44151
338.222	29.90936
338.22499	26.14647
338.22801	22.10247
338.23101	20.4235
338.234	21.87247
338.23699	20.66333
338.24001	16.97781
338.243	16.43668
338.24599	13.52618
338.24901	11.6739
338.252	11.76519
338.25499	9.15605
338.25801	8.2119
338.261	8.3028
338.26399	5.68474
338.26699	4.38711
338.27001	2.40362
338.273	2.93819
338.27599	3.22828
338.27901	2.02255
338.282	3.07059
338.28499	2.41637
338.28801	2.26443
338.291	-1.11583
338.29399	-3.51016
338.29701	-3.9093
338.30001	-4.82512
338.303	-4.65423
338.30599	-4.42187
338.30901	-3.14278
338.312	-0.86171
338.31499	0.44276
338.31801	1.93228
338.321	4.33931
338.32399	5.14316
338.32701	6.34264
338.33	4.75287
338.333	4.33088
338.33599	5.32155
338.33901	5.67099
338.342	7.61186
338.34499	9.85044
338.34801	9.7434
338.351	9.9663
338.35399	10.30715
338.35701	11.41199
338.36	10.82314
338.36299	10.69304
338.36602	10.17766
338.36901	9.17473
338.372	6.35121
338.37499	5.00981
338.37801	4.82765
338.381	4.5063
338.38399	5.12524
338.38701	4.61802
338.39	4.24539
338.39299	6.88003
338.39601	6.42996
338.399	6.29312
338.402	5.02121
338.40499	7.20064
338.40801	3.73631
338.411	1.36207
338.41399	-1.71808
338.41701	-3.85299
338.42	-2.369
338.42299	-0.27654
338.42601	-2.348
338.429	-0.20492
338.43199	0.69506
338.43498	3.83284
338.43801	4.6397
338.441	8.56887
338.44399	9.33485
338.44701	9.92983
338.45	11.68043
338.45299	10.13895
338.45601	8.4176
338.459	9.46256
338.46199	10.39531
338.46501	11.5878
338.468	11.64444
338.471	10.33746
338.47399	7.27789
338.47701	7.84261
338.48	8.57739
338.48299	7.33358
338.48601	6.36801
338.489	4.73109
338.49199	4.03121
338.49501	1.68999
338.498	-0.40042
338.50099	-3.28747
338.50399	-2.81484
338.50701	-2.57205
338.51	-3.11588
338.51299	-1.74098
338.51601	-0.9598
338.519	-1.52896
338.52199	0.56817
338.52501	0.51386
338.528	-0.65726
