Object,RA,DEC,DateObs,Setting,Order,WaveMin,WaveMax,Filename
HD 184915,294.22221,-7.02733,2014-09-15T04:11:51.437,860,3,6799.01220703125,6912.1875,orders/HD184915_2014-09-15T03:57:37_860nm_redl_O3.fits
HD 183143,291.861024,18.29532,2018-09-12T02:58:46.703,860,7,9310.0458984375,9464.0390625,orders/HD183143_2018-09-12T02:52:58_860nm_redu_O7.fits
HD 55879,108.617574,-10.3163,2015-02-12T01:03:56.586,437,19,4366.205078125,4433.77294921875,orders/HD55879_2015-02-12T00:55:32_437nm_blue_O19.fits
HD 147683,246.182068,-34.89429,2016-07-07T01:22:56.140,564,3,5762.21728515625,5859.0927734375,orders/HD147683_2016-07-07T01:15:24_564nm_redu_O3.fits
HD 186841,296.476028,24.09631,2016-09-09T02:48:40.175,860,7,7119.32568359375,7237.61474609375,orders/HD186841_2016-09-09T02:29:59_860nm_redl_O7.fits
HD 36486,83.001701,-0.29906,2014-09-30T06:44:23.555,437,12,4095.6015625,4159.1552734375,orders/HD36486_2014-09-30T06:24:57_437nm_blue_O12.fits
HD 164353,270.16171,2.93079,2017-04-14T09:46:05.577,860,12,7564.28076171875,7689.8828125,orders/HD164353_2017-04-14T09:44:21_860nm_redl_O12.fits
HD 99953,172.312759,-63.55426,2017-04-29T01:21:01.255,437,7,3921.9775390625,3982.924072265625,orders/HD99953_2017-04-29T01:05:55_437nm_blue_O7.fits
HD 185418,294.614194,17.25682,2014-09-23T01:44:35.564,437,9,3989.62451171875,4051.614990234375,orders/HD185418_2014-09-23T01:30:34_437nm_blue_O9.fits
HD 185418,294.614393,17.25661,2014-09-22T02:43:24.147,346,17,3402.693603515625,3455.932373046875,orders/HD185418_2014-09-22T02:08:45_346nm_blue_O17.fits
HD 41117,90.980023,20.13852,2016-02-22T02:32:08.578,860,19,8289.7255859375,8427.181640625,orders/HD41117_2016-02-22T02:09:09_860nm_redl_O19.fits
HD 114886,114.95548,-32.57827,2017-05-03T00:36:44.009,564,16,6576.73828125,6667.03173828125,orders/HD114886_2017-05-03T00:23:54_564nm_redu_O16.fits
HD 94910,164.048598,-60.4538,2019-03-25T04:01:16.022,860,11,9920.5673828125,10084.2568359375,orders/HD94910_2019-03-25T03:49:11_860nm_redu_O11.fits
HD 153919,255.987151,-37.84352,2016-08-23T03:38:49.219,437,6,3888.994384765625,3949.44189453125,orders/HD153919_2016-08-23T03:17:09_437nm_blue_O6.fits
HD 148605,247.552392,-25.11599,2014-09-14T01:47:36.022,564,17,5215.56884765625,5303.751953125,orders/HD148605_2014-09-14T01:26:51_564nm_redl_O17.fits
HD 172694,280.56931,-15.8555,2015-08-16T03:42:15.097,564,11,4959.02783203125,5043.04736328125,orders/HD172694_2015-08-16T03:12:45_564nm_redl_O11.fits
HD 54439,107.096765,-11.85223,2017-04-26T00:49:37.288,564,4,5817.6162109375,5915.38330078125,orders/HD54439_2017-04-26T00:38:14_564nm_redu_O4.fits
HD 23016,55.578845,19.70009,2014-09-23T07:34:37.015,564,23,5500.25048828125,5592.97021484375,orders/HD23016_2014-09-23T07:03:10_564nm_redl_O23.fits
HD 171957,279.518713,-14.005,2016-06-24T05:08:47.369,860,10,7379.783203125,7502.35888671875,orders/HD171957_2016-06-24T04:55:05_860nm_redl_O10.fits
HD 167264,273.803359,-20.7276,2016-04-11T06:09:18.798,860,1,6668.93359375,6760.4619140625,orders/HD167264_2016-04-11T06:05:23_860nm_redl_O1.fits
HD 147084,245.159273,-24.16978,2016-04-19T06:02:27.372,346,12,3281.92138671875,3333.38134765625,orders/HD147084_2016-04-19T06:00:58_346nm_blue_O12.fits
HD 37903,85.410142,-2.25882,2018-03-17T00:35:49.677,346,22,3505.896484375,3560.606689453125,orders/HD37903_2018-03-17T00:13:32_346nm_blue_O22.fits
HD 171957,279.518829,-14.00457,2016-06-13T08:59:50.570,564,1,5654.478515625,5749.6318359375,orders/HD171957_2016-06-13T08:59:17_564nm_redu_O1.fits
HD 186841,296.47611,24.09618,2016-09-10T00:31:41.551,564,14,6436.73974609375,6544.2744140625,orders/HD186841_2016-09-10T00:30:16_564nm_redu_O14.fits
HD 166937,273.44054,-21.0595,2017-05-21T09:21:59.491,860,4,8899.2421875,9046.6416015625,orders/HD166937_2017-05-21T09:15:30_860nm_redu_O4.fits
HD 91824,158.694315,-58.15609,2015-02-21T04:35:11.252,346,13,3305.39453125,3357.214599609375,orders/HD91824_2015-02-21T04:33:42_346nm_blue_O13.fits
HD 148605,247.552392,-25.11599,2014-09-14T01:47:36.022,564,6,5931.89892578125,6031.44384765625,orders/HD148605_2014-09-14T01:26:51_564nm_redu_O6.fits
HD 36695,83.381056,-1.15626,2015-08-22T09:39:52.129,346,29,3732.218994140625,3790.351318359375,orders/HD36695_2015-08-22T09:15:19_346nm_blue_O29.fits
HD 161056,265.945734,-7.07978,2017-05-08T07:48:30.513,437,6,3888.991455078125,3949.46044921875,orders/HD161056_2017-05-08T07:47:11_437nm_blue_O6.fits
HD 27778,65.998887,24.30106,2014-11-16T05:20:56.345,437,23,4537.474609375,4607.63330078125,orders/HD27778_2014-11-16T05:05:27_437nm_blue_O23.fits
HD 36822,83.705179,9.48939,2014-10-10T06:01:45.146,437,22,4493.42333984375,4562.8896484375,orders/HD36822_2014-10-10T05:47:41_437nm_blue_O22.fits
HD 94493,163.312816,-60.81494,2015-02-12T07:14:37.233,346,5,3126.592041015625,3175.78955078125,orders/HD94493_2015-02-12T06:50:59_346nm_blue_O5.fits
HD 153919,255.986052,-37.84448,2017-05-03T07:02:59.737,437,10,4024.3408203125,4086.802978515625,orders/HD153919_2017-05-03T06:34:18_437nm_blue_O10.fits
HD 164073,270.503012,-48.81081,2018-08-30T01:31:46.874,346,23,3532.666259765625,3587.81005859375,orders/HD164073_2018-08-30T01:15:35_346nm_blue_O23.fits
HD 103779,179.239663,-63.24939,2017-04-27T01:59:57.468,346,13,3281.943115234375,3333.38525390625,orders/HD103779_2017-04-27T01:59:16_346nm_blue_O13.fits
HD 168076,274.651383,-13.80108,2018-09-12T01:41:25.970,860,2,6723.76318359375,6835.55615234375,orders/HD168076_2018-09-12T01:40:01_860nm_redl_O2.fits
HD 135591,229.705759,-60.49579,2015-06-28T04:37:33.306,564,8,6050.4873046875,6151.90625,orders/HD135591_2015-06-28T04:26:49_564nm_redu_O8.fits
HD 36695,83.381095,-1.15609,2015-08-22T09:03:23.658,860,8,9455.5341796875,9611.8916015625,orders/HD36695_2015-08-22T08:48:42_860nm_redu_O8.fits
HD 104705,180.850244,-62.69612,2016-03-20T08:41:54.059,564,20,5354.11865234375,5444.48095703125,orders/HD104705_2016-03-20T08:28:37_564nm_redl_O20.fits
HD 210121,332.049589,-3.53126,2017-09-26T02:04:19.478,437,21,4450.19140625,4518.98779296875,orders/HD210121_2017-09-26T02:03:42_437nm_blue_O21.fits
HD 144470,241.702052,-20.66893,2015-07-20T03:22:09.340,860,3,8770.2939453125,8915.5849609375,orders/HD144470_2015-07-20T03:21:51_860nm_redu_O3.fits
HD 37022,83.818606,-5.38975,2014-09-24T09:04:23.180,346,23,3559.846435546875,3615.418212890625,orders/HD37022_2014-09-24T08:59:32_346nm_blue_O23.fits
HD 152408,253.744562,-41.15093,2016-05-10T07:08:51.568,346,17,3402.678955078125,3455.911865234375,orders/HD152408_2016-05-10T06:54:47_346nm_blue_O17.fits
HD 27778,65.998887,24.30106,2014-11-16T05:43:53.791,437,5,3856.58203125,3916.590576171875,orders/HD27778_2014-11-16T05:40:12_437nm_blue_O5.fits
HD 147683,246.182189,-34.89345,2018-09-02T00:52:38.585,346,22,3505.885009765625,3560.640869140625,orders/HD147683_2018-09-02T00:40:18_346nm_blue_O22.fits
HD 170740,277.857237,-10.79626,2015-06-26T02:13:05.396,437,24,4582.45068359375,4653.2451171875,orders/HD170740_2015-06-26T02:05:07_437nm_blue_O24.fits
HD 111934,193.407793,-60.35688,2017-04-28T03:42:55.514,860,13,10256.619140625,10425.560546875,orders/HD111934_2017-04-28T03:33:12_860nm_redu_O13.fits
HD 45314,96.815624,14.88911,2018-02-12T03:01:33.337,564,23,5500.2197265625,5592.91796875,orders/HD45314_2018-02-12T02:39:37_564nm_redl_O23.fits
HD 168076,274.651383,-13.80108,2018-09-12T01:57:18.186,437,3,3793.342529296875,3852.368896484375,orders/HD168076_2018-09-12T01:40:01_437nm_blue_O3.fits
HD 36861,83.784442,9.93427,2016-02-22T03:06:41.092,860,5,6955.6240234375,7071.23046875,orders/HD36861_2016-02-22T03:05:17_860nm_redl_O5.fits
HD 40111,89.498435,25.9541,2014-12-14T05:52:17.225,860,6,9169.1162109375,9320.8125,orders/HD40111_2014-12-14T05:44:55_860nm_redu_O6.fits
HD 43384,94.24486,23.74064,2015-09-30T08:20:56.594,346,12,3281.95654296875,3333.406494140625,orders/HD43384_2015-09-30T08:13:40_346nm_blue_O12.fits
HD 153919,255.986337,-37.84444,2016-07-07T01:42:37.485,346,19,3453.496337890625,3507.483642578125,orders/HD153919_2016-07-07T01:42:13_346nm_blue_O19.fits
HD 147084,245.159246,-24.16992,2016-04-19T05:44:07.259,437,14,4169.390625,4234.0390625,orders/HD147084_2016-04-19T05:37:00_437nm_blue_O14.fits
HD 111934,193.40791,-60.35677,2017-04-27T03:54:37.018,564,16,5170.98681640625,5258.42529296875,orders/HD111934_2017-04-27T03:41:31_564nm_redl_O16.fits
HD 148605,247.552392,-25.11599,2014-09-14T01:47:36.022,564,7,4801.33837890625,4882.91796875,orders/HD148605_2014-09-14T01:26:51_564nm_redl_O7.fits
HD 164073,270.502311,-48.81051,2016-09-13T02:50:45.951,860,5,6955.66064453125,7071.248046875,orders/HD164073_2016-09-13T02:42:07_860nm_redl_O5.fits
HD 157978,261.579437,7.596,2016-06-16T04:52:28.476,437,4,3824.67529296875,3884.17822265625,orders/HD157978_2016-06-16T04:52:00_437nm_blue_O4.fits
HD 179406,288.169751,-7.94024,2018-07-15T01:19:24.156,346,11,3236.01025390625,3286.775390625,orders/HD179406_2018-07-15T01:15:37_346nm_blue_O11.fits
HD 154043,256.32908,-47.06904,2015-08-21T02:48:58.245,437,1,3739.0419921875,3790.278076171875,orders/HD154043_2015-08-21T02:29:31_437nm_blue_O1.fits
HD 152408,253.744713,-41.15105,2016-04-03T08:24:41.458,346,14,3329.196533203125,3381.3291015625,orders/HD152408_2016-04-03T08:14:45_346nm_blue_O14.fits
HD 57061,109.676988,-24.95418,2014-10-10T07:51:08.411,564,10,6174.150390625,6277.48291015625,orders/HD57061_2014-10-10T07:43:37_564nm_redu_O10.fits
HD 169454,276.313407,-13.9786,2016-07-24T06:32:27.919,564,2,5707.837890625,5803.84716796875,orders/HD169454_2016-07-24T06:08:27_564nm_redu_O2.fits
HD 152248,253.541835,-41.82587,2017-05-07T03:28:51.068,346,27,3643.990478515625,3700.778564453125,orders/HD152248_2017-05-07T03:27:22_346nm_blue_O27.fits
HD 55879,108.61755,-10.31628,2015-01-30T02:03:25.137,860,8,9455.775390625,9612.0322265625,orders/HD55879_2015-01-30T01:58:18_860nm_redu_O8.fits
HD 149757,249.2902,-10.56732,2015-07-20T00:31:17.362,564,14,5084.10400390625,5170.13232421875,orders/HD149757_2015-07-20T00:21:13_564nm_redl_O14.fits
HD 114886,114.955515,-32.57827,2017-05-03T00:51:43.399,564,3,5762.1962890625,5859.0712890625,orders/HD114886_2017-05-03T00:51:10_564nm_redu_O3.fits
HD 50820,103.675047,-1.75673,2017-10-02T08:24:25.418,564,14,6436.72705078125,6544.279296875,orders/HD50820_2017-10-02T08:12:08_564nm_redu_O14.fits
HD 37367,84.825939,29.21523,2018-02-02T03:06:36.110,860,20,8404.892578125,8544.2197265625,orders/HD37367_2018-02-02T02:36:08_860nm_redl_O20.fits
HD 37022,83.818606,-5.38975,2014-09-24T09:04:23.180,346,15,3353.3330078125,3405.862060546875,orders/HD37022_2014-09-24T08:59:32_346nm_blue_O15.fits
HD 185859,295.117587,20.47725,2016-08-14T01:36:06.410,564,13,6368.95556640625,6475.431640625,orders/HD185859_2016-08-14T01:28:54_564nm_redu_O13.fits
HD 93222,161.150632,-60.09144,2017-04-25T03:19:56.682,437,20,4407.7861328125,4475.953125,orders/HD93222_2017-04-25T03:19:27_437nm_blue_O20.fits
HD 54662,107.334391,-10.34665,2015-11-21T07:00:51.211,860,14,7758.27197265625,7887.0654296875,orders/HD54662_2015-11-21T06:46:17_860nm_redl_O14.fits
HD 203532,323.475401,-82.68387,2016-07-24T07:48:11.423,437,24,4582.38671875,4653.19189453125,orders/HD203532_2016-07-24T07:30:03_437nm_blue_O24.fits
HD 99953,172.312759,-63.55426,2017-04-29T01:28:10.808,860,6,7036.50830078125,7153.45458984375,orders/HD99953_2017-04-29T01:05:55_860nm_redl_O6.fits
HD 114886,114.955515,-32.57827,2017-05-03T00:51:43.399,564,19,5307.1298828125,5396.7431640625,orders/HD114886_2017-05-03T00:51:10_564nm_redl_O19.fits
HD 63804,117.331633,-33.32982,2019-02-04T07:04:33.104,860,5,6955.6474609375,7071.23876953125,orders/HD63804_2019-02-04T06:46:54_860nm_redl_O5.fits
HD 147888,246.350808,-23.46081,2014-09-27T00:11:11.212,860,13,10257.4140625,10426.3701171875,orders/HD147888_2014-09-27T00:05:37_860nm_redu_O13.fits
HD 168076,274.651491,-13.80112,2018-09-12T00:47:56.116,346,27,3644.032470703125,3700.79150390625,orders/HD168076_2018-09-12T00:31:38_346nm_blue_O27.fits
HD 24398,58.533094,31.88351,2016-09-14T08:33:19.790,346,21,3505.8828125,3560.60791015625,orders/HD24398_2016-09-14T08:31:50_346nm_blue_O21.fits
HD 152408,253.743997,-41.15157,2015-06-18T06:59:33.932,346,7,3147.876953125,3197.393798828125,orders/HD152408_2015-06-18T06:53:55_346nm_blue_O7.fits
HD 27778,65.998887,24.30106,2014-11-16T05:20:56.345,437,21,4450.185546875,4519.03369140625,orders/HD27778_2014-11-16T05:05:27_437nm_blue_O21.fits
HD 23180,56.080197,32.2883,2014-09-23T08:53:59.013,564,10,4918.52490234375,5001.974609375,orders/HD23180_2014-09-23T08:51:29_564nm_redl_O10.fits
HD 147889,246.350808,-24.46517,2016-08-07T02:38:29.807,437,14,4169.39208984375,4234.0390625,orders/HD147889_2016-08-07T02:17:25_437nm_blue_O14.fits
HD 135591,229.705715,-60.49568,2015-07-01T00:54:24.938,860,19,8289.748046875,8427.212890625,orders/HD135591_2015-07-01T00:35:09_860nm_redl_O19.fits
HD 147888,246.35156,-23.46015,2016-08-08T03:07:31.024,564,13,5041.673828125,5127.0341796875,orders/HD147888_2016-08-08T02:38:45_564nm_redl_O13.fits
HD 93205,161.140733,-59.73758,2015-02-27T04:40:33.053,564,8,4839.7685546875,4921.955078125,orders/HD93205_2015-02-27T04:25:31_564nm_redl_O8.fits
HD 203532,323.476155,-82.68361,2014-09-23T02:32:22.945,346,27,3672.93798828125,3730.178955078125,orders/HD203532_2014-09-23T02:09:09_346nm_blue_O27.fits
HD 152408,253.743997,-41.15157,2015-06-18T06:59:33.932,346,5,3105.590087890625,3154.493896484375,orders/HD152408_2015-06-18T06:53:55_346nm_blue_O5.fits
HD 80558,139.676493,-51.56072,2015-06-03T23:26:57.736,564,5,5874.21337890625,5972.828125,orders/HD80558_2015-06-03T23:20:02_564nm_redu_O5.fits
HD 23180,56.079653,32.28843,2014-10-29T07:06:46.385,860,13,10257.4365234375,10426.3876953125,orders/HD23180_2014-10-29T06:58:20_860nm_redu_O13.fits
HD 152248,253.541861,-41.82581,2017-05-09T01:54:20.018,564,7,5990.458984375,6090.978515625,orders/HD152248_2017-05-09T01:53:48_564nm_redu_O7.fits
HD 185859,295.118292,20.47688,2016-09-05T02:07:31.474,437,18,4325.3115234375,4392.31103515625,orders/HD185859_2016-09-05T02:00:05_437nm_blue_O18.fits
HD 156201,259.440038,-35.22469,2018-08-30T00:35:41.878,346,12,3258.810302734375,3309.928466796875,orders/HD156201_2018-08-30T00:23:24_346nm_blue_O12.fits
HD 36486,83.001612,-0.29928,2014-10-10T05:38:05.770,564,11,6237.8408203125,6342.1689453125,orders/HD36486_2014-10-10T05:27:04_564nm_redu_O11.fits
HD 43384,94.24486,23.74064,2015-09-30T08:24:24.122,564,5,5874.18896484375,5972.82373046875,orders/HD43384_2015-09-30T08:13:40_564nm_redu_O5.fits
HD 171957,279.518382,-14.00481,2016-06-24T05:34:33.756,437,18,4325.32861328125,4392.291015625,orders/HD171957_2016-06-24T05:34:06_437nm_blue_O18.fits
HD 185418,294.614183,17.25677,2014-09-23T01:24:32.212,346,22,3532.65771484375,3587.82177734375,orders/HD185418_2014-09-23T00:39:43_346nm_blue_O22.fits
HD 164740,270.917287,-24.37873,2017-08-20T01:16:00.801,860,3,8770.2890625,8915.5869140625,orders/HD164740_2017-08-20T01:15:28_860nm_redu_O3.fits
HD 36982,83.791005,-5.46489,2017-12-18T00:58:03.844,346,14,3305.403564453125,3357.17578125,orders/HD36982_2017-12-18T00:39:06_346nm_blue_O14.fits
HD 164906,271.106979,-24.3859,2017-06-15T08:10:16.855,860,6,7036.5009765625,7153.44775390625,orders/HD164906_2017-06-15T07:48:19_860nm_redl_O6.fits
HD 167971,274.524544,-12.24336,2014-09-21T01:44:49.503,346,14,3329.197265625,3381.359619140625,orders/HD167971_2014-09-21T01:24:27_346nm_blue_O14.fits
HD 147683,246.182189,-34.89345,2018-09-02T00:52:38.585,346,6,3126.590087890625,3175.788818359375,orders/HD147683_2018-09-02T00:40:18_346nm_blue_O6.fits
HD 149404,249.094452,-42.85959,2017-05-07T01:59:22.484,564,13,6368.92529296875,6475.41455078125,orders/HD149404_2017-05-07T01:52:09_564nm_redu_O13.fits
HD 36861,83.78449,9.93413,2016-02-22T02:46:30.176,346,19,3427.915771484375,3481.489013671875,orders/HD36861_2016-02-22T02:41:01_346nm_blue_O19.fits
HD 36861,83.784442,9.93427,2016-02-22T03:06:41.092,860,1,6663.26171875,6760.4384765625,orders/HD36861_2016-02-22T03:05:17_860nm_redl_O1.fits
HD 73882,129.789587,-40.41917,2017-04-25T00:53:07.231,564,4,5817.61767578125,5915.3798828125,orders/HD73882_2017-04-25T00:52:34_564nm_redu_O4.fits
HD 22951,55.594159,33.96503,2016-08-29T09:47:11.112,437,11,4059.606689453125,4122.65380859375,orders/HD22951_2016-08-29T09:28:48_437nm_blue_O11.fits
HD 34748,79.896899,-1.4119,2016-04-06T00:30:55.822,564,4,4689.7392578125,4769.466796875,orders/HD34748_2016-04-06T00:06:13_564nm_redl_O4.fits
HD 41117,90.979956,20.13854,2015-09-27T08:49:45.499,860,15,7859.044921875,7989.48779296875,orders/HD41117_2015-09-27T08:39:39_860nm_redl_O15.fits
HD 94910,164.048541,-60.45378,2019-02-12T08:01:54.678,346,12,3258.8505859375,3309.927490234375,orders/HD94910_2019-02-12T07:57:06_346nm_blue_O12.fits
HD 184915,294.222313,-7.02739,2014-09-16T04:17:53.800,564,12,4999.8896484375,5084.626953125,orders/HD184915_2014-09-16T04:15:14_564nm_redl_O12.fits
HD 149757,249.289933,-10.56727,2018-07-31T03:04:09.812,860,7,7119.29833984375,7237.6142578125,orders/HD149757_2018-07-31T02:59:17_860nm_redl_O7.fits
HD 210121,332.049925,-3.53139,2017-09-26T01:11:57.777,860,10,9760.4814453125,9921.4384765625,orders/HD210121_2017-09-26T00:53:31_860nm_redu_O10.fits
HD 164073,270.502795,-48.81062,2016-09-13T02:06:04.089,437,23,4537.4638671875,4607.572265625,orders/HD164073_2016-09-13T02:05:27_437nm_blue_O23.fits
HD 94493,163.313031,-60.81495,2016-03-18T05:47:54.470,860,1,6669.17041015625,6760.4462890625,orders/HD94493_2016-03-18T05:41:24_860nm_redl_O1.fits
HD 185859,295.11836,20.4768,2016-09-07T01:32:08.843,437,2,3762.4423828125,3821.0400390625,orders/HD185859_2016-09-07T01:24:41_437nm_blue_O2.fits
HD 36822,83.70518,9.48939,2014-10-10T05:49:04.399,860,7,7119.05615234375,7237.458984375,orders/HD36822_2014-10-10T05:47:41_860nm_redl_O7.fits
HD 184915,294.222313,-7.02739,2014-09-16T03:49:30.608,346,29,3732.21142578125,3790.328369140625,orders/HD184915_2014-09-16T03:48:01_346nm_blue_O29.fits
HD 109399,188.820215,-72.71708,2016-07-15T01:42:20.525,346,32,3824.781982421875,3879.158203125,orders/HD109399_2016-07-15T01:41:39_346nm_blue_O32.fits
HD 94910,164.048507,-60.45379,2019-03-25T04:15:31.957,437,1,3736.28466796875,3790.264404296875,orders/HD94910_2019-03-25T04:15:07_437nm_blue_O1.fits
HD 147084,245.159273,-24.16978,2016-04-19T06:24:25.123,564,5,5874.13720703125,5972.79931640625,orders/HD147084_2016-04-19T06:00:58_564nm_redu_O5.fits
HD 103779,179.239663,-63.24939,2017-04-27T01:59:57.468,346,8,3169.45556640625,3219.260498046875,orders/HD103779_2017-04-27T01:59:16_346nm_blue_O8.fits
HD 167264,273.803359,-20.7276,2016-04-11T06:06:06.034,437,15,4207.3349609375,4272.51513671875,orders/HD167264_2016-04-11T06:05:23_437nm_blue_O15.fits
HD 148605,247.552392,-25.11599,2014-09-14T01:36:46.671,346,1,3044.246826171875,3092.273681640625,orders/HD148605_2014-09-14T01:26:51_346nm_blue_O1.fits
HD 168076,274.651462,-13.80112,2018-09-12T01:05:42.041,564,11,6237.5673828125,6341.9814453125,orders/HD168076_2018-09-12T01:05:19_564nm_redu_O11.fits
HD 150136,250.335601,-48.76342,2015-06-28T05:22:52.788,346,32,3793.4443359375,3852.4560546875,orders/HD150136_2015-06-28T05:09:38_346nm_blue_O32.fits
HD 54662,107.334391,-10.34663,2015-11-21T05:55:38.496,564,4,5817.70849609375,5915.4384765625,orders/HD54662_2015-11-21T05:55:17_564nm_redu_O4.fits
HD 156201,259.440038,-35.22469,2018-08-30T00:50:48.830,564,10,6173.90234375,6277.31103515625,orders/HD156201_2018-08-30T00:50:24_564nm_redu_O10.fits
HD 66194,119.710818,-60.82423,2014-09-16T08:51:31.722,860,14,7758.13232421875,7886.9873046875,orders/HD66194_2014-09-16T08:43:20_860nm_redl_O14.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:21:53.510,346,14,3305.39306640625,3357.19873046875,orders/HD101065_2017-04-20T05:21:31_346nm_blue_O14.fits
HD 53975,106.649973,-12.39408,2019-01-01T08:03:22.634,346,33,3824.859619140625,3877.91259765625,orders/HD53975_2019-01-01T07:57:05_346nm_blue_O33.fits
HD 183143,291.861024,18.29532,2018-09-12T03:16:49.709,437,4,3824.7099609375,3884.19873046875,orders/HD183143_2018-09-12T03:16:33_437nm_blue_O4.fits
HD 152248,253.542049,-41.8258,2017-05-09T02:34:56.432,860,12,7564.28271484375,7689.89453125,orders/HD152248_2017-05-09T02:24:38_860nm_redl_O12.fits
HD 103779,179.239861,-63.24924,2015-02-27T08:10:09.528,564,8,4839.7685546875,4921.955078125,orders/HD103779_2015-02-27T07:49:40_564nm_redl_O8.fits
HD 27778,65.998959,24.30096,2014-11-22T04:48:07.620,564,5,5874.27001953125,5972.89453125,orders/HD27778_2014-11-22T04:31:23_564nm_redu_O5.fits
HD 37022,83.818682,-5.38974,2014-09-26T07:48:49.476,437,6,3888.99609375,3949.493408203125,orders/HD37022_2014-09-26T07:33:05_437nm_blue_O6.fits
HD 184915,294.222313,-7.02739,2014-09-16T03:49:26.598,564,19,5307.13037109375,5396.76611328125,orders/HD184915_2014-09-16T03:48:01_564nm_redl_O19.fits
HD 112272,194.140643,-64.36144,2017-05-01T01:13:07.963,564,5,5874.1142578125,5972.77490234375,orders/HD112272_2017-05-01T00:53:23_564nm_redu_O5.fits
HD 145502,242.99907,-19.46063,2014-09-15T00:34:11.450,564,17,5215.56396484375,5303.7431640625,orders/HD145502_2014-09-15T00:29:51_564nm_redl_O17.fits
HD 164740,270.917941,-24.37883,2017-05-03T08:41:52.506,437,9,3989.63232421875,4051.578857421875,orders/HD164740_2017-05-03T08:41:14_437nm_blue_O9.fits
